Order_ID,Product_ID,Quantity,Unit_Price,Discount,Line_Total
13567,430,5,34907.01,9.86,174525.19
3195,188,2,44670.67,0.93,89340.41
11137,463,4,40926.28,1.19,163703.93
13117,379,4,2657.49,19.48,10610.48
2987,271,3,5804.74,3.24,17410.98
11637,226,2,8555.23,5.3,17105.16
3408,426,1,23221.67,15.01,23206.66
16284,113,5,33969.29,10.07,169836.38
14296,442,2,2031.17,6.57,4055.77
1063,93,1,41484.82,19.98,41464.84
19725,315,4,19108.73,16.65,76418.27
12213,242,1,31191.79,5.19,31186.6
19494,293,4,36925.88,12.21,147691.31
9574,37,2,31903.54,6.8,63800.28
1108,275,1,2789.23,18.66,2770.57
6950,258,5,45900.21,7.79,229493.26
6903,103,1,31760.08,0.61,31759.47
16144,448,2,3224.11,3.45,6444.77
10175,195,4,25421.97,9.2,101678.68
1013,498,4,7557.67,7.67,30223.01
3092,143,3,40351.83,18.32,121037.17
2819,386,3,41550.77,17.74,124634.57
7177,499,1,32083.11,11.64,32071.47
12895,473,1,24303.9,9.28,24294.62
12040,255,4,42566.23,10.4,170254.52
7318,52,5,44472.22,13.4,222347.7
9142,186,2,1641.68,14.82,3268.54
4344,205,3,40176.92,18.86,120511.9
16061,115,5,41880.63,7.99,209395.16
5502,99,1,5378.2,8.65,5369.55
19317,498,4,25986.26,2.18,103942.86
12889,329,2,842.65,1.78,1683.52
24,130,3,45449.11,9.06,136338.27
15971,148,4,24102.86,9.64,96401.8
19914,112,1,42790.88,1.24,42789.64
19473,311,3,2612.31,15.13,7821.8
116,231,2,42054.8,9.99,84099.61
19220,425,1,214.24,8.94,205.3
14223,162,5,39180.61,4.41,195898.64
6228,189,1,4524.54,8.16,4516.38
18614,264,4,10249.4,1.31,40996.29
9196,427,5,39582.24,6.53,197904.67
18524,51,3,42230.11,16.75,126673.58
17428,437,2,16109.21,5.06,32213.36
2894,62,1,34010.6,1.08,34009.52
12460,72,4,41400.33,17.97,165583.35
11009,421,3,48124.31,10.92,144362.01
19077,267,3,44176.95,12.67,132518.18
2952,410,2,38240.67,4.21,76477.13
1539,142,2,13470.23,15.54,26924.92
3325,58,4,14877.25,6.14,59502.86
19128,459,4,19418.34,6.09,77667.27
2394,140,4,8787.78,7.36,35143.76
16895,322,3,31802.52,12.54,95395.02
15003,416,2,47753.24,19.23,95487.25
6289,58,2,24085.04,2.25,48167.83
15840,2,3,48689.67,0.14,146068.87
11045,265,2,645.19,13.35,1277.03
17141,454,4,34744.7,12.03,138966.77
19699,261,1,42166.97,13.44,42153.53
8166,11,1,29056.01,15.8,29040.21
4721,419,3,24341.16,2.92,73020.56
7042,94,5,31614.99,10.17,158064.78
2345,410,2,38238.8,11.9,76465.7
1557,152,2,12021.16,16.05,24026.27
12145,383,5,14229.56,0.37,71147.43
3156,473,4,31215.25,4.14,124856.86
11431,335,4,47870.51,3.56,191478.48
15161,75,5,37598.33,17.76,187973.89
2236,394,1,29919.21,12.38,29906.83
1785,300,3,24076.48,4.84,72224.6
8636,495,3,43370.6,17.51,130094.29
5271,220,5,23170.36,19.01,115832.79
14152,172,3,18452.47,15.37,55342.04
7496,294,3,19730.33,11.4,59179.59
11431,376,3,47008.69,19.12,141006.95
19714,43,4,2826.96,4.2,11303.64
16865,115,2,12603.59,19.49,25187.69
2042,402,3,46304.83,4.61,138909.88
13662,363,3,39198.54,3.73,117591.89
14191,354,5,31715.71,2.37,158576.18
8162,31,3,30857.61,1.71,92571.12
8186,56,5,14553.11,17.51,72748.04
4468,61,4,18440.72,6.43,73756.45
3508,219,5,42719.87,1.22,213598.13
9448,121,5,38718.52,10.11,193582.49
15949,18,3,491.85,8.01,1467.54
18606,95,2,29001.78,19.77,57983.79
6176,98,4,8383.74,15.03,33519.93
19875,446,2,24164.62,3.98,48325.26
6682,96,2,18052.44,15.91,36088.97
19069,426,5,49920.01,14.79,249585.26
5514,189,1,4677.01,5.99,4671.02
11793,436,5,27576.27,13.78,137867.57
12806,278,1,25166.61,15.9,25150.71
16794,238,4,33311.78,17.35,133229.77
11911,48,3,24781.91,3.22,74342.51
3841,409,1,29935.01,15.71,29919.3
14094,88,4,36293.66,8.25,145166.39
13532,359,1,48302.58,15.56,48287.02
3165,354,2,22150.57,18.25,44282.89
19245,383,3,37495.12,4.55,112480.81
18389,309,1,10548.17,1.02,10547.15
13480,187,4,37822.09,5.89,151282.47
15225,346,1,14890.31,9.1,14881.21
10188,258,4,18092.98,0.09,72371.83
18036,157,3,8790.2,3.85,26366.75
8514,256,2,25205.04,7.13,50402.95
2279,484,4,11189.57,10.99,44747.29
10770,439,3,10702.49,17.13,32090.34
2345,359,3,8536.38,8.59,25600.55
10967,174,2,41531.27,5.17,83057.37
2804,139,1,32517.78,0.38,32517.4
8316,119,4,26453.43,2.84,105810.88
14964,252,2,35033.25,9.85,70056.65
7557,386,3,19658.88,16.89,58959.75
14330,41,5,11442.25,11.3,57199.95
13981,350,4,20939.69,5.7,83753.06
11540,197,3,40764.32,16.94,122276.02
13677,291,1,40301.08,1.18,40299.9
16691,256,4,40425.02,11.64,161688.44
12893,152,2,44341.08,7.45,88674.71
11025,262,2,5001.66,13.86,9989.46
2431,336,2,28089.34,5.42,56173.26
18055,479,4,12370.3,0.16,49481.04
18443,411,4,32482.04,9.57,129918.59
11649,93,3,8619.12,16.67,25840.69
12337,122,3,25848.62,13.26,77532.6
5885,385,3,32052.56,9.91,96147.77
407,290,2,13215.83,15.83,26415.83
3720,210,1,13603.23,19.52,13583.71
7159,366,1,32605.16,0.9,32604.26
3028,325,2,23946.67,16.6,47876.74
4831,6,4,29525.37,14.1,118087.38
4206,21,5,47900.43,8.62,239493.53
1159,93,5,41983.57,5.9,209911.95
786,287,1,20896.28,3.03,20893.25
10267,37,2,11512.42,13.34,23011.5
12109,398,3,28467.08,17.14,85384.1
7172,379,4,11350.62,13.86,45388.62
17335,211,3,38826.05,0.56,116477.59
18767,224,1,7403.64,18.61,7385.03
10154,346,2,1124.14,1.78,2246.5
5121,365,1,295.64,5.1,290.54
12287,444,3,7113.73,14.46,21326.73
14171,312,2,47301.2,19.27,94583.13
10945,122,5,21681.27,14.31,108392.04
11406,86,4,30529.83,8.72,122110.6
12482,359,1,25892.62,8.57,25884.05
1108,293,3,18824.93,7.29,56467.5
4485,95,3,40773.98,0.29,122321.65
549,186,3,39512.99,1.74,118537.23
16357,39,4,30652.65,19.67,122590.93
8559,161,1,7561.07,3.44,7557.63
2957,241,2,4955.18,18.34,9892.02
5762,321,1,9910.6,14.12,9896.48
10834,183,2,22509.7,9.95,45009.45
3838,265,5,4525.46,19.87,22607.43
2926,91,2,30065.22,6.48,60123.96
18153,4,3,39076.03,5.14,117222.95
7563,126,4,35346.64,10.93,141375.63
121,339,2,45739.79,0.73,91478.85
3620,229,4,35148.71,18.09,140576.75
6444,494,3,43906.23,19.5,131699.19
8856,456,4,31817.81,15.6,127255.64
7730,414,4,3594.14,13.99,14362.57
7429,35,1,36592.8,16.44,36576.36
17618,278,5,31763.99,18.92,158801.03
19713,300,2,10230.83,19.5,20442.16
11003,266,5,36174.88,13,180861.4
14304,342,4,41890.95,9.55,167554.25
17010,246,2,9914.04,3.79,19824.29
11259,425,4,30708.6,6.38,122828.02
18695,333,3,3412.82,14.62,10223.84
10992,46,5,45448.14,3.48,227237.22
7949,231,3,42940.27,12.74,128808.07
6509,231,3,43148.73,11.95,129434.24
6526,330,4,35840.14,9.64,143350.92
13601,499,3,26101.98,11.53,78294.41
2638,463,2,9244.92,11.3,18478.54
16768,360,5,28972.11,2.35,144858.2
9492,374,5,27110.47,19.53,135532.82
6302,108,2,30980.92,17.62,61944.22
9254,22,2,36295.06,11.11,72579.01
8820,498,1,1947.99,6.39,1941.6
14576,101,4,1753.49,11.22,7002.74
1073,325,2,18400.12,7.89,36792.35
11572,349,2,15232.55,19.89,30445.21
3308,453,4,22557.93,17.28,90214.44
12996,496,1,40576.69,2.39,40574.3
14850,309,2,48062.02,17.22,96106.82
16329,3,5,37001.5,9.17,184998.33
7352,41,5,34107.35,13.25,170523.5
6800,382,2,8639.23,6.99,17271.47
13426,449,3,26764.69,15.08,80278.99
3066,454,2,15016.5,10.94,30022.06
14530,54,2,5155.31,0.46,10310.16
11200,308,4,16245.38,4.79,64976.73
7308,188,4,49038.93,8.12,196147.6
2675,310,5,35449.04,19.55,177225.65
8912,210,5,34695.44,2.71,173474.49
5689,205,1,25474.89,2.6,25472.29
4057,398,2,19090.77,11.58,38169.96
8653,478,4,44791.79,18.51,179148.65
18635,172,4,25591.06,8.91,102355.33
8968,271,4,7986.15,9.84,31934.76
2337,276,4,30940.46,0.52,123761.32
3896,305,2,49414.98,15.69,98814.27
12339,357,5,25809.37,14.27,129032.58
18623,305,2,44148.72,2.78,88294.66
2954,309,4,24602.03,6.42,98401.7
568,320,2,44961.71,9.28,89914.14
16497,16,4,48973.93,16.62,195879.1
3196,255,5,18022.86,10.81,90103.49
3590,315,3,6561.22,12.36,19671.3
6216,2,4,18108.9,15.11,72420.49
18192,336,3,10013.79,9.5,30031.87
16867,265,5,40418.75,2.81,202090.94
2165,349,4,32492.15,4.94,129963.66
299,237,2,25127.22,9.85,50244.59
15886,341,3,37275.73,9.33,111817.86
5449,201,4,37260.25,1.35,149039.65
1560,363,3,45784.39,9.31,137343.86
12575,414,1,17197.31,12.45,17184.86
8678,143,2,41168.68,14.61,82322.75
4859,498,5,13637.18,12.69,68173.21
9414,361,4,26871.96,1.44,107486.4
416,399,2,18152.75,10.2,36295.3
15377,286,4,6230.53,15.34,24906.78
16465,481,5,42999.34,2.47,214994.23
17554,179,2,40084.34,5.24,80163.44
2064,27,3,12760.41,13.72,38267.51
19343,427,1,29302.04,18.7,29283.34
734,351,4,14073.04,6.42,56285.74
4972,458,1,14774.13,12.41,14761.72
14808,86,4,7785.24,1.11,31139.85
252,26,5,6213.64,19.36,31048.84
3697,82,4,43518.54,11.09,174063.07
4656,234,5,30964.02,13.83,154806.27
9707,454,5,5235.72,1.51,26177.09
16901,48,2,9069.46,18.22,18120.7
5647,380,5,29908.23,15.92,149525.23
1899,21,5,19615.08,5.77,98069.63
17078,235,4,31733.86,1.92,126933.52
11281,319,1,16954.34,3.18,16951.16
6038,122,2,13172.07,17.57,26326.57
2737,322,3,20109.02,14.46,60312.6
7262,165,3,20685.42,19.16,62037.1
16696,272,1,7969.63,8.33,7961.3
15257,483,3,29476.02,9.58,88418.48
8346,32,1,28321.49,12.62,28308.87
15459,188,1,40877.99,0.89,40877.1
15652,102,4,4566.52,16.64,18249.44
4642,190,4,5762.76,14.81,23036.23
1348,85,3,48293.36,7.29,144872.79
6121,82,1,8278.98,17.75,8261.23
17042,388,3,3002.83,5.83,9002.66
10082,195,2,37734.88,17.94,75451.82
10230,312,3,37980.6,1.64,113940.16
12393,333,1,657.34,9.96,647.38
3533,215,5,26416.8,4.04,132079.96
16736,449,4,20834.78,1.09,83338.03
18320,206,1,10463.37,4.58,10458.79
16534,393,5,44086.14,19.6,220411.1
2141,370,1,27130.38,4.35,27126.03
2352,337,3,37656.09,6.76,112961.51
11728,114,4,25126.24,7.45,100497.51
11555,99,3,14539.66,8.14,43610.84
17925,406,4,29935.01,10.15,119729.89
8453,98,3,12590.74,16.85,37755.37
6768,498,1,2227.86,17.62,2210.24
11093,366,3,29832,9.43,89486.57
7678,433,3,41640.54,12.81,124908.81
14827,428,3,811.56,6.61,2428.07
11803,60,2,46056.11,6.25,92105.97
7004,352,2,18643.16,17.04,37269.28
6124,449,3,30242.84,17.35,90711.17
18167,22,5,14279.2,4.61,71391.39
4644,433,4,30825.24,10.52,123290.44
18965,259,3,17983.17,7.89,53941.62
13365,469,2,24448.88,7.55,48890.21
8475,20,2,2932.15,13.88,5850.42
11007,213,2,6015.89,12.68,12019.1
7722,495,2,4544.06,4.63,9083.49
9336,71,3,37190.54,6.91,111564.71
14655,444,4,10929.12,4.2,43712.28
14757,318,3,39376,11.62,118116.38
2892,309,3,43634.37,2.86,130900.25
11087,385,3,13855.61,18.49,41548.34
18146,264,4,27733.68,18.38,110916.34
5398,400,5,5086.45,7.92,25424.33
19011,278,4,44965.12,0.82,179859.66
10576,478,1,2464.43,13.94,2450.49
5334,47,2,45369.7,13.27,90726.13
15081,122,1,26689.76,8.03,26681.73
11030,313,3,11287.48,14.46,33847.98
7785,387,3,15589.93,1.3,46768.49
13845,371,5,32491.68,2.32,162456.08
7475,35,5,16303.44,12.95,81504.25
17029,370,5,9981.34,13.42,49893.28
15350,217,1,35316.8,8.21,35308.59
12524,486,2,25574.58,17.26,51131.9
14088,300,3,44038.27,10.3,132104.51
2057,428,4,2921.88,14.49,11673.03
6377,491,1,45269.66,0.69,45268.97
14645,254,1,45783.01,13.16,45769.85
14270,23,2,18899.44,0.1,37798.78
13877,310,2,2966.31,16.32,5916.3
18602,217,2,3740.36,17.14,7463.58
704,479,3,34376.21,3.83,103124.8
19224,298,1,2366.54,12.75,2353.79
11032,487,3,12784.11,9.21,38343.12
3131,389,4,49192.2,18.61,196750.19
2896,93,3,49155.66,1.82,147465.16
6330,216,3,18533.63,14.89,55586
13951,155,1,13467.84,15.86,13451.98
10808,159,5,21278.34,18.1,106373.6
19979,282,5,48313.56,7.4,241560.4
17801,48,5,18383.09,8.62,91906.83
11510,128,4,22467.24,7.09,89861.87
4662,105,1,3664.23,15.23,3649
9556,415,3,34361.27,9.28,103074.53
470,260,2,30437.7,9.25,60866.15
17759,133,1,42741.77,18.17,42723.6
1150,228,5,30036.9,10.4,150174.1
14364,273,5,31367.02,14.39,156820.71
14979,437,1,43338.95,1.15,43337.8
6105,182,4,44733.74,8.09,178926.87
6901,213,3,1300.75,1.64,3900.61
5840,279,2,13605.52,7.8,27203.24
7025,362,1,26145.63,13.54,26132.09
13477,3,4,6006.28,4.57,24020.55
5680,136,4,39382.4,0.06,157529.54
18711,330,3,17730.85,8.69,53183.86
7238,195,1,22739.1,11.41,22727.69
5948,239,5,31857.1,0.5,159285
9921,322,4,30452.98,19.78,121792.14
3998,350,2,468.17,19.1,917.24
19696,236,5,44592.17,7.09,222953.76
3960,299,4,12177.58,15.5,48694.82
15795,8,5,39332.37,13.29,196648.56
15284,11,3,15194.19,14.94,45567.63
712,331,2,42384.11,13.4,84754.82
18724,358,5,32807.95,14.19,164025.56
9169,288,5,2055.11,1.33,10274.22
10451,266,1,3000.99,8.08,2992.91
10454,420,4,15002.63,11.79,59998.73
4534,298,3,46560.15,6.77,139673.68
19465,192,4,26538.57,6.28,106148
18204,161,4,4941.68,15.45,19751.27
8826,2,4,49485.28,5.21,197935.91
2314,365,5,33910.74,3.79,169549.91
6591,45,5,2700.04,0.58,13499.62
5362,335,4,9515.51,15.1,38046.94
8503,160,5,33981.51,15.95,169891.6
19251,138,5,48832.77,18.79,244145.06
1654,400,1,6526.06,16.81,6509.25
18365,391,2,37306.84,4.54,74609.14
14455,153,5,18155.06,6.33,90768.97
10128,297,3,9435.46,11.07,28295.31
2283,419,1,36321.51,1.06,36320.45
1741,245,1,38942.4,18.11,38924.29
4701,335,4,17262.77,13.96,69037.12
5314,471,4,45993.08,16.06,183956.26
14077,134,1,48945.15,4.64,48940.51
14254,271,3,47622.91,15.72,142853.01
15829,365,5,20220.58,14.72,101088.18
6459,60,1,45837.54,9.6,45827.94
19121,135,1,14060.78,2.74,14058.04
10476,111,5,2442.29,6.89,12204.56
3947,469,2,41333.09,8.42,82657.76
6430,86,2,17011.43,18.74,34004.12
16882,313,2,21225.34,1.12,42449.56
7498,148,1,12227.32,3.5,12223.82
4780,390,2,38513.85,16.07,77011.63
1648,29,3,33158.36,8.4,99466.68
18048,231,3,34776.18,13.54,104315
10182,460,5,19769.62,1.07,98847.03
15481,115,5,2321.48,2.74,11604.66
4892,396,3,36006.88,17.95,108002.69
10304,407,1,7728.86,9.04,7719.82
1900,392,4,28535.08,12.21,114128.11
5143,405,1,21439.12,19.05,21420.07
15517,23,4,8022.18,2.32,32086.4
2006,75,1,15766.11,12.48,15753.63
9173,10,4,15275.33,17.17,61084.15
12442,74,4,40761.96,1.47,163046.37
7986,419,1,8778.02,6.54,8771.48
15472,491,3,8224.2,19.42,24653.18
10572,270,1,19573.2,6.48,19566.72
7152,270,1,6302.27,16.14,6286.13
13236,109,3,45836.67,11.4,137498.61
8605,319,5,10351.56,14.4,51743.4
6530,496,3,880.5,10.21,2631.29
3956,249,5,18350.24,0.05,91751.15
5742,442,2,1422.3,17.26,2827.34
6851,303,4,586.27,18.35,2326.73
10507,438,5,24601.07,18.29,122987.06
5395,93,4,32534.42,5.48,130132.2
1404,236,5,32537.65,12.2,162676.05
1544,5,1,38228.84,19.55,38209.29
19417,193,1,26795.21,12.24,26782.97
2343,70,4,43145.47,11.36,172570.52
215,245,4,46646.03,2.84,186581.28
15163,356,4,3561.1,1.85,14242.55
5536,458,2,5908.75,16.49,11801.01
13502,463,4,4089.64,5.98,16352.58
8912,4,5,49738.74,15.47,248678.23
9137,82,2,32415.7,12,64819.4
13242,22,4,22000.49,9.11,87992.85
3461,260,4,1131.29,13.73,4511.43
19471,13,5,13456.68,9.5,67273.9
11928,473,2,9517.79,17.99,19017.59
13558,447,3,24852.58,18.04,74539.7
12796,129,3,28963,10.65,86878.35
2393,121,2,7900.44,5.64,15795.24
5024,78,4,31149.94,10.45,124589.31
3642,49,3,35341.2,6.15,106017.45
2037,71,1,2473.22,3.25,2469.97
50,499,3,5352.31,17.18,16039.75
433,327,1,28573.32,15.73,28557.59
11517,368,3,14092.23,11.9,42264.79
19644,314,5,21067.14,3.53,105332.17
19636,46,4,48475.26,2.54,193898.5
18431,217,4,20444.35,2.97,81774.43
6277,355,1,22998.1,1.54,22996.56
6053,320,5,49235.13,12.61,246163.04
1559,291,5,27137.84,4.69,135684.51
11217,212,4,27480.66,1.97,109920.67
16936,44,1,48930.2,4.2,48926
13670,269,2,11707.52,5.54,23409.5
11673,216,5,27145.46,19.89,135707.41
11646,152,2,23311.88,13.51,46610.25
8752,179,4,3436.68,15.34,13731.38
10224,403,3,40009.71,3.6,120025.53
15695,145,4,37468.14,3.56,149869
17493,447,5,6711.9,3.66,33555.84
4870,467,3,14905.26,16.05,44699.73
14592,307,2,331.13,8.46,653.8
11532,32,3,23777.82,0.52,71332.94
4141,91,1,36165.26,11.97,36153.29
4845,45,3,48962.48,18.75,146868.69
9383,59,2,14100.86,5.64,28196.08
6953,49,5,43522.12,8.19,217602.41
10479,243,5,24807.44,10.23,124026.97
2207,247,3,20637.54,15.6,61897.02
6064,451,5,5261.45,1.92,26305.33
5373,115,2,18224.87,11.17,36438.57
14377,343,1,42054.45,13.3,42041.15
12318,274,5,48171.98,4.13,240855.77
6728,31,3,34485.79,5.89,103451.48
18479,473,3,8000.85,15.38,23987.17
11183,186,2,33350.03,10.64,66689.42
382,334,4,44748.52,8.35,178985.73
12369,152,5,5011.97,8.13,25051.72
10476,123,4,2054.99,19.62,8200.34
15944,196,2,24491.08,17.55,48964.61
11983,90,4,39531.45,13.96,158111.84
19328,395,1,40412.59,2.93,40409.66
4730,353,2,5454,5.5,10902.5
13434,152,2,28051.11,5.01,56097.21
17284,409,4,27732.86,11.66,110919.78
9022,41,5,24471.26,6.98,122349.32
12388,114,1,15111.53,17.42,15094.11
5430,206,1,24314.24,1.52,24312.72
18732,379,3,10679.74,15.52,32023.7
5629,393,1,6284.76,18.98,6265.78
3212,438,1,751.42,3.84,747.58
9257,238,1,39774.54,10.36,39764.18
18154,33,3,3707.62,8.73,11114.13
11979,46,4,13228.58,7.04,52907.28
19628,388,3,9809.04,7.26,29419.86
12528,315,3,1935.95,5.01,5802.84
373,238,2,44278.12,13.89,88542.35
5739,450,2,33461.05,2.25,66919.85
14770,287,1,4922.89,16.84,4906.05
9175,360,2,49234.38,6.5,98462.26
12077,39,1,23597.26,8.67,23588.59
12808,40,2,46214.6,15.9,92413.3
5024,302,2,47293.03,6.67,94579.39
3539,360,2,12448.77,8.21,24889.33
18581,295,2,27967.89,13.67,55922.11
2180,38,3,36940.26,12.45,110808.33
11905,32,1,21422.9,0.9,21422
14744,385,3,49875.93,1.89,149625.9
11974,486,3,48980.5,6.06,146935.44
13715,5,1,20016.92,7.75,20009.17
11586,183,1,39854.47,13.12,39841.35
19774,2,5,32488.92,2.05,162442.55
18176,152,5,16972.04,7.59,84852.61
1213,28,3,10409.72,16.13,31213.03
1343,396,2,20075.72,3.49,40147.95
19153,37,1,4036.31,19.71,4016.6
12893,230,3,49555.43,14.18,148652.11
10104,316,5,21421.86,7.81,107101.49
3447,38,2,45992.21,13.79,91970.63
4280,232,5,7800,11.61,38988.39
2664,453,2,1087.79,19.04,2156.54
15929,128,5,8039.45,5.3,40191.95
422,225,2,1701.57,13.24,3389.9
2860,378,5,185.5,6.86,920.64
2092,383,4,39768.18,6.04,159066.68
6033,328,3,43136.29,1.63,129407.24
6930,43,2,19828.65,3.15,39654.15
19170,35,1,17285.74,8.36,17277.38
1017,476,3,24579.38,3.85,73734.29
4961,412,2,31048.45,12.95,62083.95
14284,416,1,40392.36,9.35,40383.01
10245,341,2,28343.15,5.61,56680.69
10667,6,5,37164.87,4.18,185820.17
10324,339,4,39048.57,12.42,156181.86
4618,432,5,20849.09,15.89,104229.56
4038,388,4,35544.91,18.49,142161.15
13621,487,4,14033.58,10.19,56124.13
11800,327,2,25474.05,18.32,50929.78
4185,76,5,35875.08,2.14,179373.26
4262,59,3,48108.12,2.38,144321.98
13235,204,1,12829.88,3.55,12826.33
18407,372,4,35250.23,11.64,140989.28
918,411,3,10089.58,11.94,30256.8
2620,247,5,18062.82,4.01,90310.09
6423,254,5,19895.08,15.68,99459.72
8265,144,5,19950.68,12.38,99741.02
17649,81,4,38956.15,6.02,155818.58
14110,24,3,46105.39,1.02,138315.15
17426,9,2,17807.59,7.72,35607.46
10319,130,5,18252.31,2.47,91259.08
1928,62,1,2336.56,3.6,2332.96
10265,464,2,47115.35,7.38,94223.32
9883,416,3,40947.39,18.01,122824.16
9195,201,3,22258.96,3.46,66773.42
15614,495,4,18580.56,17.46,74304.78
4154,305,2,23274.79,14.04,46535.54
18753,388,1,44558.85,15.48,44543.37
2131,289,4,2478.32,16.53,9896.75
2682,142,5,12462.86,18.69,62295.61
3680,365,5,3761.77,11.64,18797.21
4133,236,3,7460.79,5.34,22377.03
1251,63,4,29238.95,14.14,116941.66
7623,485,4,14211.12,18.93,56825.55
16550,218,2,12145.61,1.79,24289.43
2790,173,3,6786.41,15.02,20344.21
964,491,2,6361.54,6.62,12716.46
8479,29,3,44306.2,17.23,132901.37
14813,435,4,15851.7,2.56,63404.24
18473,234,2,36453.8,18.08,72889.52
14216,66,1,5578.14,9.07,5569.07
8619,486,4,7013.93,4.61,28051.11
16355,101,5,15771.51,4.1,78853.45
1510,89,4,38594.69,0.12,154378.64
7002,203,1,8860.27,6.28,8853.99
6088,67,4,40279.54,8.43,161109.73
3034,100,3,34221.33,4.91,102659.08
13675,265,3,6557.77,19.21,19654.1
529,484,4,21118.13,15.12,84457.4
13202,423,5,27033.05,14.51,135150.74
4559,29,3,18549.59,12.46,55636.31
6227,21,1,20311.68,3.99,20307.69
13265,325,3,1960.98,15.01,5867.93
17983,182,3,30645.67,14.44,91922.57
3268,467,3,24241.25,7.3,72716.45
19150,333,1,26593.03,7.33,26585.7
14272,219,4,25321.38,7.35,101278.17
19621,44,1,23445.71,3.25,23442.46
10435,49,5,43577.45,19.26,217867.99
18943,49,5,3386.61,18.67,16914.38
2900,45,3,25178.86,14.66,75521.92
15036,310,2,13574,7.71,27140.29
8587,384,4,32475.62,8.99,129893.49
6555,209,4,47761.28,14.06,191031.06
17510,71,5,16126.07,7.68,80622.67
1414,293,1,7823.83,10.4,7813.43
11859,474,2,10367.63,7.04,20728.22
11248,109,5,29428.19,5.48,147135.47
19808,1,2,22846.15,19.47,45672.83
13868,34,1,34529.59,2.73,34526.86
15518,265,5,17556.83,5.94,87778.21
13024,3,3,21176.74,9.78,63520.44
251,16,5,1702.03,19.57,8490.58
6092,302,4,2740.12,16.6,10943.88
10455,110,4,8808.13,16.52,35216
2472,340,3,25814.17,4.6,77437.91
825,151,3,28571.2,11.01,85702.59
6395,104,1,45821.16,12.76,45808.4
12948,181,2,27888.44,12.17,55764.71
8141,465,1,5948.7,7.94,5940.76
19555,498,1,312.15,17.1,295.05
16950,125,3,24389.92,18.64,73151.12
17803,265,2,34233.92,13.18,68454.66
15020,244,5,32481.76,7.71,162401.09
765,63,5,40748.6,15.17,203727.83
411,309,4,7424.29,8.89,29688.27
17303,46,4,33057.06,6.33,132221.91
18094,431,4,43189.34,16.83,172740.53
13907,308,5,9701.44,19.92,48487.28
18663,121,4,35403.95,7.21,141608.59
15639,214,4,40269.99,13.46,161066.5
2686,410,3,44696.93,5.44,134085.35
5141,443,5,11381.63,9.97,56898.18
12418,312,3,6843.52,10.46,20520.1
19067,285,4,9137.31,6.45,36542.79
11876,148,3,13332.21,1.96,39994.67
2534,112,5,14066.81,14.62,70319.43
3279,65,3,40639.19,17.36,121900.21
19159,214,3,8822.87,18.17,26450.44
10623,247,1,12637.33,4.36,12632.97
5862,54,1,30513.3,6.91,30506.39
11034,79,5,5610.76,19.51,28034.29
2938,260,3,25248.82,12.87,75733.59
19123,232,1,47919.12,12.57,47906.55
17210,193,5,7689.35,11.63,38435.12
14024,335,2,21333.91,0.33,42667.49
9622,225,5,23563.03,15.82,117799.33
10481,347,3,28931.47,19.16,86775.25
2800,214,2,47076.21,1.23,94151.19
6044,8,1,28340.19,7.98,28332.21
8498,477,1,11397.19,8.63,11388.56
1159,340,3,48340.23,1.41,145019.28
15658,365,3,39940.65,7.3,119814.65
4858,478,5,27514.9,1.14,137573.36
14913,196,3,35356.7,1.39,106068.71
18744,311,1,5866.14,17.31,5848.83
16885,451,4,44510.69,6.25,178036.51
9173,365,5,47626.99,11.98,238122.97
16304,145,4,1630.36,1.64,6519.8
14611,116,1,27122.13,2.36,27119.77
2691,398,4,1414.56,7.91,5650.33
2278,438,4,39576.47,3.61,158302.27
3280,468,3,34168.25,0.82,102503.93
1138,430,2,13444.47,7.69,26881.25
19352,453,5,26749.8,6.14,133742.86
6145,303,4,33870.72,10.62,135472.26
3514,347,4,36107.57,15.61,144414.67
19302,392,4,30006.42,0.08,120025.6
4605,127,4,20505.76,9.62,82013.42
6030,105,4,15990.89,6.07,63957.49
19020,417,4,35058.8,12.16,140223.04
7695,370,5,1914.19,3.82,9567.13
16989,206,1,15352.85,10.98,15341.87
3409,263,4,8466.03,14.45,33849.67
9164,114,1,43788.74,10.1,43778.64
11017,426,2,34925.02,16.17,69833.87
17272,70,5,28541.69,7.91,142700.54
2912,222,1,14097.03,12.86,14084.17
584,340,2,36281.5,19.3,72543.7
8498,328,3,37116.08,5.25,111342.99
3610,431,2,13112.75,11.86,26213.64
11291,287,1,18905.94,6.68,18899.26
927,33,3,930.65,3.26,2788.69
15101,481,1,27564.43,9.01,27555.42
8985,481,5,45335.88,14.29,226665.11
18444,27,1,10835.44,16.49,10818.95
6739,396,3,38454.3,1.69,115361.21
17961,243,1,41349.69,8.12,41341.57
13600,201,4,31451.77,12.61,125794.47
15418,48,3,26607.34,13.57,79808.45
15895,240,3,16226.13,7.56,48670.83
10804,364,4,32695.68,2.87,130779.85
8746,326,3,29611.83,2.21,88833.28
10065,445,5,3538.3,3.91,17687.59
10101,333,4,5720.66,18.06,22864.58
9123,74,1,34958.65,11.52,34947.13
18777,157,1,17256.87,3.07,17253.8
16881,192,3,42634.27,0.53,127902.28
12726,425,5,20566.02,0.32,102829.78
11088,311,4,31533.23,17.42,126115.5
12533,24,2,30745.24,19.16,61471.32
6582,494,3,11071.07,1.33,33211.88
17055,171,5,13501.49,8.97,67498.48
