Order_ID,Delivery_Partner_ID,Tracking_Number,Shipment_Date,Delivery_Date,Delivery_Status
352,10,TRK00017318,2024-08-09,2024-08-10,Delivered
18808,10,TRK00017319,2025-08-09,2025-08-16,Shipped
1698,9,TRK00017320,2026-01-11,2026-01-16,Delivered
19114,7,TRK00017321,2025-12-20,2025-12-24,Shipped
15239,7,TRK00017322,2025-03-28,2025-04-07,In Transit
6873,1,TRK00017323,2025-02-24,2025-03-06,Delivered
8221,4,TRK00017324,2025-11-06,2025-11-11,Delivered
15551,4,TRK00017325,2024-09-20,2024-09-26,Delivered
17962,3,TRK00017326,2024-08-04,2024-08-13,Delivered
14580,7,TRK00017327,2026-01-17,2026-01-23,Shipped
12081,6,TRK00017328,2025-06-19,2025-06-25,Delivered
494,5,TRK00017329,2026-01-07,2026-01-08,Delivered
11996,6,TRK00017330,2026-01-01,2026-01-03,Delivered
4661,4,TRK00017331,2024-08-25,2024-08-28,Delivered
10354,2,TRK00017332,2025-12-04,2025-12-07,Shipped
1891,1,TRK00017333,2025-02-25,2025-03-07,Delivered
40,3,TRK00017334,2025-11-10,2025-11-18,Delivered
799,5,TRK00017335,2024-07-11,2024-07-12,In Transit
18688,5,TRK00017336,2026-07-06,2026-07-07,Delivered
18751,8,TRK00017337,2024-12-26,2024-12-29,Delivered
2365,6,TRK00017338,2026-07-08,2026-07-15,Shipped
7599,6,TRK00017339,2025-08-08,2025-08-17,Delivered
14034,2,TRK00017340,2025-06-01,2025-06-07,Shipped
18529,9,TRK00017341,2024-10-12,2024-10-15,Delivered
14645,8,TRK00017342,2025-08-06,2025-08-08,Delivered
4322,7,TRK00017343,2025-12-01,2025-12-06,Delivered
17443,1,TRK00017344,2025-05-29,2025-06-01,Delivered
10732,6,TRK00017345,2024-10-30,2024-11-06,Delivered
17869,1,TRK00017346,2026-05-25,2026-06-04,Shipped
8663,8,TRK00017347,2025-01-25,2025-01-27,Shipped
1527,9,TRK00017348,2025-02-02,2025-02-05,Shipped
9776,7,TRK00017349,2026-02-23,2026-02-26,Delivered
6640,10,TRK00017350,2024-10-02,2024-10-05,Delivered
6813,4,TRK00017351,2024-08-08,2024-08-10,Delivered
4292,9,TRK00017352,2024-08-07,2024-08-10,In Transit
18483,5,TRK00017353,2024-10-15,2024-10-17,Delivered
16233,6,TRK00017354,2025-03-30,2025-04-06,Delivered
14150,7,TRK00017355,2024-07-21,2024-07-30,Shipped
11343,10,TRK00017356,2024-09-19,2024-09-23,In Transit
6174,2,TRK00017357,2025-08-03,2025-08-08,Delivered
16801,2,TRK00017358,2025-07-02,2025-07-09,Delivered
8070,1,TRK00017359,2025-07-25,2025-08-03,Delivered
19159,9,TRK00017360,2024-09-22,2024-09-24,Delivered
3108,10,TRK00017361,2025-09-08,2025-09-11,Returned
1931,7,TRK00017362,2026-04-09,2026-04-15,Delivered
9021,3,TRK00017363,2024-08-12,2024-08-16,Delivered
2367,7,TRK00017364,2025-06-20,2025-06-24,Delivered
7900,8,TRK00017365,2025-07-26,2025-08-02,Shipped
12130,4,TRK00017366,2024-09-19,2024-09-24,Delivered
446,1,TRK00017367,2025-04-16,2025-04-22,Delivered
19355,2,TRK00017368,2025-07-17,2025-07-23,Shipped
18193,7,TRK00017369,2025-07-17,2025-07-23,In Transit
14037,1,TRK00017370,2024-11-27,2024-12-04,Delivered
2433,2,TRK00017371,2024-08-17,2024-08-18,Shipped
4426,2,TRK00017372,2026-05-10,2026-05-19,In Transit
1035,3,TRK00017373,2024-09-23,2024-09-24,Delivered
14152,7,TRK00017374,2025-05-27,2025-06-05,Delivered
355,5,TRK00017375,2024-11-13,2024-11-17,Delivered
15705,8,TRK00017376,2026-03-27,2026-04-02,Delivered
1964,5,TRK00017377,2025-01-22,2025-01-30,Shipped
7370,4,TRK00017378,2025-03-18,2025-03-24,In Transit
7425,2,TRK00017379,2025-05-11,2025-05-12,Returned
5487,6,TRK00017380,2025-04-02,2025-04-03,Delivered
18946,9,TRK00017381,2026-03-23,2026-03-30,Delivered
1827,8,TRK00017382,2026-06-25,2026-06-28,Shipped
10331,9,TRK00017383,2025-12-31,2026-01-06,Delivered
2358,3,TRK00017384,2025-11-15,2025-11-22,Delivered
16605,10,TRK00017385,2024-09-16,2024-09-20,Delivered
18216,1,TRK00017386,2026-07-07,2026-07-09,Delivered
11265,1,TRK00017387,2026-01-24,2026-01-26,Delivered
4529,8,TRK00017388,2025-11-11,2025-11-19,Delivered
15701,3,TRK00017389,2024-08-12,2024-08-16,In Transit
378,7,TRK00017390,2025-12-07,2025-12-09,Delivered
19695,4,TRK00017391,2025-11-07,2025-11-16,Delivered
16440,4,TRK00017392,2025-02-12,2025-02-15,Delivered
2438,5,TRK00017393,2025-11-26,2025-12-06,Delivered
4968,8,TRK00017394,2026-06-27,2026-07-02,In Transit
11661,1,TRK00017395,2025-01-20,2025-01-26,Delivered
2832,5,TRK00017396,2025-06-20,2025-06-27,Delivered
11937,1,TRK00017397,2025-10-23,2025-10-26,In Transit
5383,9,TRK00017398,2024-08-29,2024-09-04,Delivered
13713,1,TRK00017399,2024-07-30,2024-08-08,In Transit
10176,2,TRK00017400,2024-10-16,2024-10-24,In Transit
3239,5,TRK00017401,2025-04-09,2025-04-10,Delivered
10945,4,TRK00017402,2026-03-09,2026-03-13,Shipped
917,2,TRK00017403,2026-03-11,2026-03-12,Delivered
6284,8,TRK00017404,2025-11-16,2025-11-25,Delivered
19678,9,TRK00017405,2025-10-22,2025-10-26,Delivered
19802,3,TRK00017406,2025-04-11,2025-04-17,Delivered
8213,8,TRK00017407,2025-01-11,2025-01-18,Shipped
18442,9,TRK00017408,2024-12-30,2025-01-05,In Transit
15959,3,TRK00017409,2025-08-02,2025-08-03,Delivered
9692,9,TRK00017410,2026-05-30,2026-06-02,In Transit
19187,10,TRK00017411,2025-01-27,2025-01-31,In Transit
6090,4,TRK00017412,2025-02-02,2025-02-04,Delivered
17356,6,TRK00017413,2025-02-11,2025-02-17,Delivered
17894,8,TRK00017414,2024-12-11,2024-12-12,Delivered
18793,1,TRK00017415,2024-08-10,2024-08-19,Delivered
14181,6,TRK00017416,2025-12-09,2025-12-12,Delivered
18129,8,TRK00017417,2026-05-29,2026-05-31,Returned
13683,10,TRK00017418,2024-11-07,2024-11-09,In Transit
9769,9,TRK00017419,2025-04-17,2025-04-21,Delivered
10541,2,TRK00017420,2025-01-14,2025-01-16,Shipped
5193,4,TRK00017421,2026-04-26,2026-04-28,Delivered
6705,4,TRK00017422,2026-01-09,2026-01-12,Shipped
12338,4,TRK00017423,2025-12-11,2025-12-12,Shipped
18473,2,TRK00017424,2024-10-08,2024-10-13,In Transit
15997,6,TRK00017425,2024-07-14,2024-07-21,In Transit
18275,6,TRK00017426,2026-05-26,2026-06-02,Delivered
12261,7,TRK00017427,2025-12-03,2025-12-13,Delivered
18334,5,TRK00017428,2024-12-30,2025-01-03,Delivered
12081,1,TRK00017429,2025-07-16,2025-07-17,Delivered
1547,7,TRK00017430,2025-09-02,2025-09-07,Delivered
19688,5,TRK00017431,2026-05-21,2026-05-28,Delivered
19392,2,TRK00017432,2026-03-01,2026-03-09,Delivered
5949,9,TRK00017433,2025-03-23,2025-03-30,Returned
11500,1,TRK00017434,2025-04-26,2025-04-27,In Transit
4531,6,TRK00017435,2026-01-11,2026-01-12,Delivered
9091,5,TRK00017436,2025-04-13,2025-04-17,Delivered
8708,8,TRK00017437,2024-12-18,2024-12-19,In Transit
18486,1,TRK00017438,2026-03-14,2026-03-16,In Transit
5850,1,TRK00017439,2025-06-08,2025-06-09,Delivered
13995,5,TRK00017440,2026-02-07,2026-02-09,In Transit
3161,4,TRK00017441,2024-09-04,2024-09-09,Delivered
18439,1,TRK00017442,2025-01-09,2025-01-18,Shipped
3573,5,TRK00017443,2026-06-12,2026-06-20,Delivered
18009,5,TRK00017444,2025-12-19,2025-12-28,Shipped
17829,9,TRK00017445,2025-05-22,2025-05-23,Shipped
17645,9,TRK00017446,2025-10-26,2025-10-31,Delivered
4213,7,TRK00017447,2025-04-06,2025-04-11,Delivered
1504,9,TRK00017448,2024-11-24,2024-11-26,Returned
7825,7,TRK00017449,2024-09-24,2024-09-25,Delivered
19378,1,TRK00017450,2025-11-14,2025-11-23,In Transit
19823,5,TRK00017451,2025-03-03,2025-03-05,In Transit
12878,8,TRK00017452,2025-11-18,2025-11-20,Delivered
13982,6,TRK00017453,2026-02-01,2026-02-03,Shipped
8481,2,TRK00017454,2025-08-05,2025-08-10,In Transit
16425,10,TRK00017455,2025-08-01,2025-08-10,Delivered
19884,4,TRK00017456,2024-10-13,2024-10-22,Delivered
18238,1,TRK00017457,2025-04-18,2025-04-19,Delivered
1686,9,TRK00017458,2024-12-12,2024-12-16,Delivered
11054,8,TRK00017459,2024-09-08,2024-09-15,In Transit
16632,4,TRK00017460,2025-10-31,2025-11-08,Delivered
16995,9,TRK00017461,2025-09-06,2025-09-08,Delivered
19856,4,TRK00017462,2024-10-10,2024-10-12,Delivered
1504,2,TRK00017463,2026-06-09,2026-06-19,In Transit
5693,10,TRK00017464,2025-03-08,2025-03-13,Delivered
6870,7,TRK00017465,2025-10-20,2025-10-23,In Transit
19591,1,TRK00017466,2025-06-16,2025-06-22,Delivered
15366,1,TRK00017467,2025-12-19,2025-12-21,Delivered
9960,6,TRK00017468,2026-04-05,2026-04-08,Delivered
18688,10,TRK00017469,2026-04-22,2026-04-23,Delivered
12789,3,TRK00017470,2024-10-07,2024-10-11,Delivered
12273,8,TRK00017471,2026-05-21,2026-05-31,Shipped
6798,1,TRK00017472,2026-05-28,2026-06-03,Delivered
2984,8,TRK00017473,2026-04-09,2026-04-16,In Transit
5883,10,TRK00017474,2025-10-25,2025-10-30,Delivered
3922,7,TRK00017475,2025-10-27,2025-11-06,Delivered
10894,2,TRK00017476,2025-01-22,2025-02-01,Shipped
7811,4,TRK00017477,2025-08-15,2025-08-23,Delivered
638,5,TRK00017478,2026-02-06,2026-02-15,Delivered
18508,9,TRK00017479,2024-08-11,2024-08-16,Delivered
17051,2,TRK00017480,2025-03-29,2025-03-30,Delivered
14010,4,TRK00017481,2026-02-09,2026-02-10,Delivered
10568,5,TRK00017482,2024-09-15,2024-09-18,Shipped
15355,7,TRK00017483,2025-03-10,2025-03-13,Delivered
11418,5,TRK00017484,2025-02-14,2025-02-20,In Transit
8665,7,TRK00017485,2024-10-08,2024-10-16,Delivered
18690,5,TRK00017486,2026-05-24,2026-05-28,Shipped
15940,10,TRK00017487,2026-06-18,2026-06-19,Delivered
129,1,TRK00017488,2025-01-27,2025-02-04,Delivered
14710,4,TRK00017489,2024-12-29,2024-12-31,Delivered
9358,1,TRK00017490,2025-08-10,2025-08-19,Shipped
11942,3,TRK00017491,2024-08-06,2024-08-13,Delivered
14561,2,TRK00017492,2024-11-04,2024-11-06,Delivered
9737,1,TRK00017493,2025-08-20,2025-08-24,Delivered
3465,6,TRK00017494,2024-12-23,2024-12-25,In Transit
18053,9,TRK00017495,2025-06-03,2025-06-06,Delivered
8012,3,TRK00017496,2025-05-19,2025-05-25,Delivered
12828,4,TRK00017497,2025-03-25,2025-03-30,In Transit
6863,4,TRK00017498,2024-11-12,2024-11-19,Delivered
13688,10,TRK00017499,2025-04-09,2025-04-12,Shipped
8276,5,TRK00017500,2025-12-10,2025-12-11,Delivered
19757,2,TRK00017501,2026-03-16,2026-03-22,Delivered
17368,5,TRK00017502,2025-10-09,2025-10-12,In Transit
13211,1,TRK00017503,2025-06-09,2025-06-15,Returned
13551,1,TRK00017504,2025-07-07,2025-07-14,Delivered
13486,5,TRK00017505,2026-01-11,2026-01-17,Delivered
10325,3,TRK00017506,2025-05-16,2025-05-23,Delivered
17648,8,TRK00017507,2024-12-20,2024-12-21,In Transit
13597,7,TRK00017508,2024-09-26,2024-10-06,Delivered
2648,8,TRK00017509,2025-08-14,2025-08-17,Delivered
4061,4,TRK00017510,2024-08-05,2024-08-10,Delivered
5640,4,TRK00017511,2026-05-12,2026-05-22,Returned
4995,3,TRK00017512,2026-06-12,2026-06-14,Delivered
11011,2,TRK00017513,2026-03-07,2026-03-17,Delivered
653,7,TRK00017514,2025-01-28,2025-01-31,Returned
140,3,TRK00017515,2025-01-04,2025-01-14,Delivered
1402,3,TRK00017516,2026-06-12,2026-06-17,Delivered
13498,7,TRK00017517,2025-04-23,2025-04-30,Delivered
2484,7,TRK00017518,2026-05-12,2026-05-14,Shipped
10502,10,TRK00017519,2025-06-09,2025-06-14,In Transit
10705,4,TRK00017520,2026-02-28,2026-03-03,Delivered
13470,3,TRK00017521,2025-12-27,2026-01-01,In Transit
4498,8,TRK00017522,2024-12-03,2024-12-07,Shipped
7585,10,TRK00017523,2026-03-18,2026-03-27,Shipped
18309,4,TRK00017524,2025-05-10,2025-05-20,Delivered
6964,6,TRK00017525,2026-03-06,2026-03-08,Delivered
9780,9,TRK00017526,2024-11-14,2024-11-18,Shipped
13549,4,TRK00017527,2024-09-29,2024-10-07,Shipped
11164,9,TRK00017528,2026-01-19,2026-01-29,Delivered
9164,4,TRK00017529,2024-11-14,2024-11-24,In Transit
3013,1,TRK00017530,2025-06-01,2025-06-03,Delivered
19482,5,TRK00017531,2026-06-16,2026-06-26,Shipped
9976,6,TRK00017532,2024-09-10,2024-09-13,Delivered
4698,5,TRK00017533,2025-12-24,2026-01-02,Shipped
7180,8,TRK00017534,2026-05-22,2026-06-01,Shipped
14006,7,TRK00017535,2024-12-01,2024-12-03,Returned
1527,1,TRK00017536,2025-09-14,2025-09-20,Delivered
5012,1,TRK00017537,2025-11-26,2025-12-06,Delivered
19634,2,TRK00017538,2024-11-04,2024-11-14,Shipped
11166,7,TRK00017539,2025-01-20,2025-01-25,Shipped
10678,9,TRK00017540,2026-01-24,2026-01-27,Delivered
17745,7,TRK00017541,2024-10-29,2024-11-01,Delivered
4860,7,TRK00017542,2024-11-23,2024-12-01,Shipped
6216,10,TRK00017543,2025-08-03,2025-08-05,In Transit
13144,4,TRK00017544,2026-02-07,2026-02-13,Delivered
9273,6,TRK00017545,2024-09-24,2024-09-25,Delivered
2054,8,TRK00017546,2026-02-05,2026-02-14,Delivered
9250,2,TRK00017547,2025-09-27,2025-10-04,Delivered
7081,4,TRK00017548,2025-08-15,2025-08-16,Shipped
639,3,TRK00017549,2026-05-23,2026-05-24,Delivered
8597,10,TRK00017550,2025-05-21,2025-05-24,Delivered
7265,10,TRK00017551,2026-03-06,2026-03-14,Shipped
10134,7,TRK00017552,2024-10-25,2024-11-01,Delivered
13752,5,TRK00017553,2024-08-14,2024-08-23,Shipped
11702,6,TRK00017554,2025-11-17,2025-11-25,Delivered
18489,5,TRK00017555,2025-05-24,2025-05-25,Delivered
4231,2,TRK00017556,2024-10-13,2024-10-15,Delivered
18987,10,TRK00017557,2024-10-12,2024-10-21,Delivered
17132,1,TRK00017558,2024-12-01,2024-12-11,In Transit
8966,2,TRK00017559,2025-05-26,2025-06-03,Returned
8160,8,TRK00017560,2024-09-16,2024-09-18,Delivered
11530,4,TRK00017561,2026-07-06,2026-07-12,Delivered
3097,7,TRK00017562,2025-09-16,2025-09-17,In Transit
16715,1,TRK00017563,2024-07-30,2024-08-09,Delivered
17621,6,TRK00017564,2025-04-03,2025-04-10,Delivered
10151,10,TRK00017565,2026-04-30,2026-05-08,Delivered
13747,7,TRK00017566,2024-11-04,2024-11-11,Shipped
1556,7,TRK00017567,2025-01-16,2025-01-21,Delivered
11997,2,TRK00017568,2025-11-05,2025-11-12,Shipped
18520,8,TRK00017569,2026-05-09,2026-05-14,In Transit
5781,5,TRK00017570,2024-07-13,2024-07-19,Delivered
11456,7,TRK00017571,2024-11-17,2024-11-27,Shipped
7201,2,TRK00017572,2026-06-19,2026-06-25,Delivered
4079,4,TRK00017573,2025-10-17,2025-10-20,Shipped
7325,4,TRK00017574,2024-12-03,2024-12-13,Shipped
1386,8,TRK00017575,2025-08-11,2025-08-14,Delivered
9290,4,TRK00017576,2025-06-04,2025-06-06,Delivered
8523,3,TRK00017577,2025-01-14,2025-01-24,Delivered
12306,10,TRK00017578,2025-01-27,2025-01-31,Delivered
15229,6,TRK00017579,2025-09-05,2025-09-12,Delivered
7211,10,TRK00017580,2026-03-31,2026-04-03,Delivered
19769,6,TRK00017581,2025-10-06,2025-10-16,Delivered
12163,4,TRK00017582,2026-06-14,2026-06-16,Delivered
4144,6,TRK00017583,2025-11-20,2025-11-26,In Transit
9036,9,TRK00017584,2025-10-18,2025-10-22,Delivered
13376,7,TRK00017585,2024-11-01,2024-11-11,Delivered
18904,4,TRK00017586,2025-10-21,2025-10-31,Shipped
10905,4,TRK00017587,2025-10-01,2025-10-11,Shipped
9173,4,TRK00017588,2025-04-29,2025-04-30,Delivered
5791,1,TRK00017589,2026-05-11,2026-05-18,Delivered
12039,6,TRK00017590,2024-07-22,2024-07-30,Delivered
18751,10,TRK00017591,2025-01-28,2025-02-05,Delivered
10844,6,TRK00017592,2024-08-10,2024-08-17,Delivered
3755,9,TRK00017593,2025-08-29,2025-08-31,Delivered
13341,7,TRK00017594,2025-09-09,2025-09-17,Delivered
2770,1,TRK00017595,2024-08-23,2024-08-24,Delivered
1627,2,TRK00017596,2024-12-07,2024-12-16,Delivered
13640,6,TRK00017597,2025-05-06,2025-05-09,In Transit
12478,1,TRK00017598,2026-04-24,2026-05-02,Delivered
17734,2,TRK00017599,2025-01-30,2025-02-02,Shipped
9334,8,TRK00017600,2024-07-31,2024-08-04,Delivered
17064,8,TRK00017601,2025-05-31,2025-06-01,Delivered
15667,8,TRK00017602,2025-09-02,2025-09-09,Delivered
16920,2,TRK00017603,2025-03-27,2025-04-04,In Transit
15539,5,TRK00017604,2025-05-10,2025-05-12,Delivered
6486,5,TRK00017605,2026-02-27,2026-03-06,Delivered
19356,8,TRK00017606,2026-03-05,2026-03-13,Delivered
14414,10,TRK00017607,2025-05-17,2025-05-25,Returned
8714,4,TRK00017608,2025-09-14,2025-09-15,Delivered
17830,8,TRK00017609,2025-05-03,2025-05-07,Delivered
3153,1,TRK00017610,2025-09-09,2025-09-13,Delivered
4372,8,TRK00017611,2024-09-12,2024-09-22,Delivered
16596,1,TRK00017612,2025-02-25,2025-03-06,Delivered
9551,1,TRK00017613,2026-03-23,2026-03-31,Shipped
7138,9,TRK00017614,2025-02-07,2025-02-09,Delivered
2722,8,TRK00017615,2025-06-20,2025-06-24,Shipped
9281,2,TRK00017616,2024-11-15,2024-11-17,Delivered
16623,2,TRK00017617,2025-04-22,2025-05-02,Shipped
7314,6,TRK00017618,2025-01-25,2025-02-02,Delivered
10153,9,TRK00017619,2026-03-29,2026-03-31,Delivered
11243,5,TRK00017620,2025-01-27,2025-01-31,Delivered
6430,7,TRK00017621,2025-02-07,2025-02-15,Delivered
4013,6,TRK00017622,2025-11-17,2025-11-19,In Transit
6565,5,TRK00017623,2024-12-19,2024-12-26,Shipped
4773,9,TRK00017624,2025-08-29,2025-08-30,Delivered
2587,1,TRK00017625,2025-11-29,2025-12-05,Shipped
13542,4,TRK00017626,2025-09-07,2025-09-10,Delivered
2314,9,TRK00017627,2025-01-16,2025-01-17,Delivered
1187,7,TRK00017628,2025-08-05,2025-08-08,Delivered
5263,2,TRK00017629,2025-09-02,2025-09-07,In Transit
9561,5,TRK00017630,2025-09-05,2025-09-11,Returned
3986,6,TRK00017631,2025-07-24,2025-07-27,Delivered
12047,5,TRK00017632,2025-03-01,2025-03-07,In Transit
15093,6,TRK00017633,2024-09-08,2024-09-10,Delivered
18982,6,TRK00017634,2026-01-09,2026-01-11,Delivered
8503,6,TRK00017635,2025-09-21,2025-10-01,Shipped
7360,9,TRK00017636,2025-03-20,2025-03-23,Delivered
3561,1,TRK00017637,2024-09-07,2024-09-17,Delivered
3254,2,TRK00017638,2025-10-03,2025-10-11,Delivered
4700,9,TRK00017639,2025-09-09,2025-09-18,Delivered
2398,3,TRK00017640,2025-03-29,2025-04-08,Shipped
10586,2,TRK00017641,2025-10-04,2025-10-11,Delivered
10795,9,TRK00017642,2025-08-19,2025-08-20,Shipped
16406,10,TRK00017643,2025-06-02,2025-06-11,Delivered
3874,1,TRK00017644,2025-05-30,2025-06-08,Delivered
4685,10,TRK00017645,2026-03-10,2026-03-19,Delivered
9657,2,TRK00017646,2025-08-22,2025-08-25,Shipped
10275,10,TRK00017647,2026-06-21,2026-06-22,In Transit
16560,3,TRK00017648,2024-11-22,2024-12-01,In Transit
17638,1,TRK00017649,2025-03-30,2025-03-31,In Transit
255,5,TRK00017650,2025-10-24,2025-10-27,Shipped
7045,3,TRK00017651,2025-02-14,2025-02-23,Shipped
13911,10,TRK00017652,2024-11-29,2024-12-04,Delivered
9747,7,TRK00017653,2026-02-21,2026-02-22,Shipped
8047,8,TRK00017654,2026-03-11,2026-03-19,Delivered
11341,8,TRK00017655,2024-08-12,2024-08-19,Delivered
4041,2,TRK00017656,2025-02-15,2025-02-17,Delivered
1701,10,TRK00017657,2024-08-16,2024-08-26,Delivered
9960,8,TRK00017658,2025-03-09,2025-03-15,Delivered
1595,1,TRK00017659,2025-12-30,2026-01-02,In Transit
17796,7,TRK00017660,2025-03-13,2025-03-18,Delivered
10106,6,TRK00017661,2024-09-03,2024-09-06,In Transit
5500,7,TRK00017662,2025-11-02,2025-11-12,Delivered
6855,6,TRK00017663,2026-01-13,2026-01-23,Delivered
951,4,TRK00017664,2026-02-09,2026-02-17,Delivered
7908,2,TRK00017665,2024-08-05,2024-08-14,Delivered
19211,4,TRK00017666,2024-10-20,2024-10-29,In Transit
13945,7,TRK00017667,2024-08-09,2024-08-15,Delivered
10190,6,TRK00017668,2025-08-15,2025-08-23,Shipped
16113,1,TRK00017669,2025-11-11,2025-11-14,Delivered
3227,6,TRK00017670,2026-02-01,2026-02-05,In Transit
3241,4,TRK00017671,2025-06-16,2025-06-18,In Transit
14564,4,TRK00017672,2026-05-15,2026-05-21,Delivered
18715,5,TRK00017673,2026-03-07,2026-03-09,Delivered
13982,6,TRK00017674,2024-07-21,2024-07-28,Delivered
16138,5,TRK00017675,2025-09-27,2025-09-29,Delivered
17312,2,TRK00017676,2025-10-09,2025-10-12,In Transit
767,5,TRK00017677,2024-09-07,2024-09-09,Delivered
11524,3,TRK00017678,2024-09-05,2024-09-06,Delivered
8515,9,TRK00017679,2025-04-20,2025-04-23,Shipped
4694,9,TRK00017680,2024-09-29,2024-10-02,In Transit
19247,1,TRK00017681,2026-03-29,2026-04-01,In Transit
2735,6,TRK00017682,2025-09-28,2025-09-29,Delivered
13676,8,TRK00017683,2026-03-22,2026-03-25,In Transit
6560,7,TRK00017684,2024-12-13,2024-12-16,In Transit
1491,6,TRK00017685,2025-11-19,2025-11-21,Delivered
7225,7,TRK00017686,2026-06-12,2026-06-22,Delivered
19860,8,TRK00017687,2025-09-20,2025-09-27,Delivered
19683,8,TRK00017688,2025-12-01,2025-12-02,Delivered
966,10,TRK00017689,2026-04-27,2026-04-30,Delivered
19619,1,TRK00017690,2025-04-24,2025-05-02,Delivered
15887,4,TRK00017691,2025-07-10,2025-07-13,In Transit
4075,9,TRK00017692,2024-10-30,2024-11-05,In Transit
4818,10,TRK00017693,2026-01-10,2026-01-19,Delivered
11541,6,TRK00017694,2026-01-23,2026-01-27,Delivered
7039,4,TRK00017695,2025-07-31,2025-08-06,Delivered
16745,10,TRK00017696,2026-04-04,2026-04-07,Delivered
1066,2,TRK00017697,2026-02-28,2026-03-01,In Transit
2850,1,TRK00017698,2025-10-18,2025-10-24,Delivered
1125,7,TRK00017699,2025-03-14,2025-03-23,Delivered
6196,2,TRK00017700,2024-11-12,2024-11-16,Delivered
130,8,TRK00017701,2026-03-28,2026-04-02,Delivered
8562,6,TRK00017702,2025-02-28,2025-03-09,Returned
14082,7,TRK00017703,2025-02-15,2025-02-19,Shipped
3433,4,TRK00017704,2026-06-29,2026-07-07,In Transit
1033,7,TRK00017705,2025-09-13,2025-09-15,Delivered
17715,3,TRK00017706,2025-07-17,2025-07-21,Shipped
10805,7,TRK00017707,2024-10-01,2024-10-04,Delivered
12367,7,TRK00017708,2025-06-15,2025-06-25,Shipped
4034,5,TRK00017709,2024-07-14,2024-07-20,Delivered
16614,5,TRK00017710,2025-11-30,2025-12-06,Delivered
17844,7,TRK00017711,2026-06-11,2026-06-15,Shipped
15806,8,TRK00017712,2025-12-30,2026-01-02,Delivered
9267,5,TRK00017713,2025-02-14,2025-02-15,Returned
7203,7,TRK00017714,2024-07-17,2024-07-26,Delivered
14935,8,TRK00017715,2024-12-29,2025-01-02,Delivered
989,9,TRK00017716,2025-08-29,2025-09-04,Delivered
2009,3,TRK00017717,2025-07-02,2025-07-05,Delivered
18395,8,TRK00017718,2024-09-22,2024-10-01,Delivered
6750,1,TRK00017719,2024-09-16,2024-09-24,Delivered
17964,10,TRK00017720,2026-01-16,2026-01-19,Shipped
201,5,TRK00017721,2026-02-12,2026-02-18,Delivered
13740,2,TRK00017722,2025-01-24,2025-01-31,Delivered
19674,8,TRK00017723,2025-06-24,2025-07-02,Delivered
17667,10,TRK00017724,2026-04-05,2026-04-09,In Transit
15669,9,TRK00017725,2025-04-23,2025-04-26,In Transit
3160,2,TRK00017726,2026-05-02,2026-05-08,Delivered
17825,5,TRK00017727,2025-11-11,2025-11-13,Delivered
10651,5,TRK00017728,2025-02-22,2025-02-25,Delivered
15250,2,TRK00017729,2025-04-15,2025-04-20,Delivered
13520,9,TRK00017730,2025-05-30,2025-06-03,Delivered
10456,7,TRK00017731,2026-02-16,2026-02-22,Delivered
13755,7,TRK00017732,2026-03-17,2026-03-26,Delivered
13330,5,TRK00017733,2026-01-12,2026-01-14,In Transit
7182,1,TRK00017734,2024-07-28,2024-07-29,In Transit
8098,2,TRK00017735,2025-12-23,2025-12-31,Delivered
2199,4,TRK00017736,2025-06-16,2025-06-17,In Transit
1249,5,TRK00017737,2025-02-28,2025-03-03,In Transit
15755,4,TRK00017738,2026-01-11,2026-01-12,Delivered
3251,8,TRK00017739,2026-01-23,2026-01-25,Delivered
14185,9,TRK00017740,2025-01-10,2025-01-15,Delivered
10517,5,TRK00017741,2024-10-02,2024-10-11,Delivered
3583,2,TRK00017742,2026-03-29,2026-04-05,In Transit
10603,3,TRK00017743,2024-11-23,2024-11-24,Delivered
10442,6,TRK00017744,2025-01-10,2025-01-11,Delivered
224,5,TRK00017745,2026-05-08,2026-05-16,Shipped
14730,8,TRK00017746,2025-05-19,2025-05-27,In Transit
5605,9,TRK00017747,2025-01-04,2025-01-07,In Transit
4767,10,TRK00017748,2025-03-29,2025-04-02,Shipped
8991,10,TRK00017749,2025-02-20,2025-02-28,Delivered
13184,1,TRK00017750,2025-09-11,2025-09-21,Delivered
16639,9,TRK00017751,2026-04-07,2026-04-14,In Transit
17080,2,TRK00017752,2025-10-28,2025-11-04,Delivered
17795,10,TRK00017753,2025-11-17,2025-11-22,Delivered
4073,2,TRK00017754,2026-06-17,2026-06-27,Delivered
14839,7,TRK00017755,2026-04-17,2026-04-22,Shipped
14502,8,TRK00017756,2026-07-06,2026-07-12,Delivered
4499,5,TRK00017757,2024-12-05,2024-12-10,Delivered
18600,4,TRK00017758,2025-01-04,2025-01-07,Shipped
17678,7,TRK00017759,2025-08-26,2025-08-31,Delivered
19827,8,TRK00017760,2025-03-17,2025-03-20,In Transit
16450,9,TRK00017761,2025-10-25,2025-11-04,In Transit
5255,3,TRK00017762,2025-04-11,2025-04-12,In Transit
9166,3,TRK00017763,2026-01-18,2026-01-20,Delivered
4042,4,TRK00017764,2026-05-10,2026-05-11,Delivered
11364,7,TRK00017765,2024-08-14,2024-08-15,Delivered
15940,4,TRK00017766,2026-04-20,2026-04-26,Delivered
7407,4,TRK00017767,2025-03-04,2025-03-08,Delivered
19698,5,TRK00017768,2025-03-09,2025-03-16,Delivered
