Order_ID,Product_ID,Return_Date,Return_Reason,Refund_Amount,Return_Status
4157,466,2025-11-27,Product not as described,17965.1,Rejected
6613,139,2025-02-14,Damaged product,5396.23,Approved
4209,390,2025-06-08,Wrong item delivered,24608.54,Approved
12536,232,2025-05-28,Product not as described,11447.65,Completed
5906,259,2024-11-13,Wrong item delivered,9444.2,Completed
1527,135,2025-01-09,Defective item,17528.99,Completed
12710,477,2025-09-06,Product not as described,23144.94,Completed
898,115,2026-04-18,Damaged product,15871.92,Rejected
8138,220,2026-04-17,Product not as described,7900.25,Approved
8181,131,2026-03-10,Late delivery,2526.95,Completed
1811,341,2026-01-18,Size mismatch,24149.67,Completed
1401,103,2024-10-12,Defective item,18204.45,Completed
13769,337,2025-04-15,Changed mind,19352.55,Completed
12658,176,2026-01-29,Product not as described,1456.35,Completed
4989,413,2025-05-31,Wrong item delivered,12291.01,Completed
11982,238,2025-04-29,Late delivery,6544.28,Rejected
11401,472,2025-01-04,Quality issue,23266.28,Approved
5244,89,2025-09-14,Damaged product,23418.38,Completed
8950,382,2025-03-14,Damaged product,19824.33,Completed
405,11,2025-10-18,Wrong item delivered,1051.87,Completed
12859,318,2024-10-15,Late delivery,8421.62,Rejected
6937,167,2026-05-03,Late delivery,11706.3,Completed
1087,33,2025-03-02,Changed mind,11118.65,Completed
2209,217,2026-02-20,Damaged product,16858.41,Completed
18227,463,2025-08-08,Late delivery,24950.25,Requested
14618,221,2026-06-10,Changed mind,13905.28,Approved
8156,228,2026-02-10,Defective item,18429.63,Completed
12936,135,2026-02-25,Quality issue,4946.71,Completed
7804,226,2024-09-14,Defective item,6246.29,Completed
19890,98,2024-08-23,Product not as described,20234.61,Approved
17576,97,2026-06-03,Size mismatch,23364.94,Completed
7025,200,2025-12-09,Quality issue,18899.12,Approved
1253,330,2025-10-26,Size mismatch,22184.28,Completed
5279,293,2025-05-22,Defective item,20051.93,Completed
6190,280,2026-03-04,Late delivery,2743.94,Completed
12274,363,2026-04-20,Late delivery,19506.69,Rejected
11038,240,2025-11-11,Damaged product,11208,Completed
15322,61,2025-02-27,Damaged product,24785.89,Completed
11563,2,2025-07-13,Product not as described,978.93,Completed
6291,496,2024-12-13,Product not as described,3467.39,Requested
1790,203,2025-10-18,Size mismatch,1484.58,Completed
972,213,2026-06-20,Size mismatch,12643.76,Completed
14608,407,2026-03-28,Quality issue,18762.09,Completed
10579,379,2025-07-25,Late delivery,23881.21,Completed
12013,176,2024-07-16,Wrong item delivered,2424.63,Completed
6149,94,2025-11-19,Changed mind,21158.63,Rejected
6004,377,2026-06-09,Size mismatch,21049.41,Completed
9355,59,2025-06-30,Late delivery,22386.65,Completed
14615,483,2026-06-12,Damaged product,1774.35,Completed
13147,271,2025-02-15,Damaged product,12619.4,Requested
6055,385,2025-08-16,Changed mind,262.85,Completed
15296,463,2024-08-01,Quality issue,17674.95,Approved
13322,470,2024-07-26,Damaged product,15004.27,Approved
2355,355,2025-05-13,Changed mind,9627.96,Completed
2577,244,2024-11-01,Wrong item delivered,16021.27,Completed
12278,392,2026-05-13,Size mismatch,19502.32,Completed
13334,87,2025-03-02,Size mismatch,8374,Completed
12438,25,2026-01-27,Late delivery,23368.97,Completed
13027,302,2024-10-20,Product not as described,1441.75,Rejected
6097,168,2025-08-17,Defective item,6306.23,Completed
14622,319,2025-07-20,Changed mind,11914.51,Completed
2088,331,2025-05-14,Late delivery,21203.86,Completed
342,170,2025-08-13,Quality issue,3031.8,Approved
979,314,2025-08-08,Damaged product,20650.68,Approved
4135,167,2024-08-07,Product not as described,23189.01,Approved
8987,413,2025-02-03,Wrong item delivered,14158.48,Approved
13607,261,2024-07-31,Wrong item delivered,18093.26,Approved
14609,427,2026-02-16,Changed mind,18274.16,Completed
9237,444,2024-08-20,Product not as described,9571.13,Completed
9198,204,2024-11-05,Changed mind,13494.61,Requested
6807,360,2026-04-13,Changed mind,8549.56,Approved
5696,69,2025-01-26,Wrong item delivered,2493.69,Rejected
8731,291,2026-07-03,Late delivery,10114.03,Rejected
5676,391,2025-09-14,Late delivery,13081.77,Approved
1472,68,2025-03-23,Changed mind,3923.64,Completed
8473,264,2026-04-27,Damaged product,22756.6,Requested
5921,289,2025-03-20,Size mismatch,16895.79,Requested
14729,306,2024-10-02,Defective item,16219.5,Completed
16968,77,2025-06-17,Quality issue,5325.02,Completed
16965,233,2025-03-21,Product not as described,17054.55,Completed
16207,159,2026-02-28,Product not as described,24460.86,Approved
5269,154,2024-08-29,Product not as described,8773.93,Completed
18094,464,2026-02-06,Wrong item delivered,17236.28,Completed
6307,255,2025-05-13,Quality issue,6262.94,Completed
7672,310,2025-11-05,Product not as described,1967.37,Approved
2744,326,2025-06-22,Defective item,18038.75,Completed
14285,114,2026-04-29,Product not as described,12527.68,Completed
720,278,2025-02-18,Defective item,1180.74,Approved
18055,102,2025-01-07,Defective item,4904.95,Completed
19164,214,2025-06-06,Size mismatch,20263.35,Approved
14125,471,2024-07-20,Late delivery,16457.82,Completed
3642,124,2026-01-11,Size mismatch,2911.72,Rejected
18384,244,2024-11-27,Size mismatch,12534,Completed
11632,346,2024-10-22,Quality issue,21665.78,Completed
6559,274,2025-02-22,Product not as described,7337.49,Completed
10165,163,2026-06-08,Defective item,16743.26,Completed
8132,119,2025-09-20,Size mismatch,12109.95,Approved
8103,458,2025-04-12,Damaged product,24117.95,Rejected
15041,209,2025-02-28,Changed mind,14057.38,Completed
10285,47,2026-05-13,Late delivery,15055.2,Completed
9579,185,2026-03-29,Late delivery,21821.9,Completed
9449,324,2024-09-02,Product not as described,7872.93,Approved
15893,398,2026-02-03,Changed mind,15104.6,Completed
5905,251,2025-04-09,Defective item,9350.68,Approved
13569,67,2025-01-03,Quality issue,19818.21,Completed
6963,433,2026-04-13,Damaged product,20665.46,Rejected
17246,303,2025-04-09,Changed mind,21915.79,Completed
19799,31,2024-11-30,Quality issue,14142.26,Completed
15445,227,2025-07-22,Late delivery,12474.16,Completed
19277,371,2024-09-08,Wrong item delivered,2816.05,Approved
3763,299,2025-08-30,Wrong item delivered,10263,Completed
1985,213,2024-09-14,Wrong item delivered,20010.47,Completed
808,83,2024-11-13,Quality issue,16691.26,Requested
19473,88,2026-06-15,Product not as described,21734.62,Completed
4692,206,2025-11-17,Defective item,23102.38,Completed
9119,260,2024-09-09,Late delivery,200.13,Rejected
4026,488,2025-03-06,Product not as described,20138.44,Completed
17887,230,2024-07-17,Size mismatch,13364.44,Completed
8509,351,2025-04-13,Damaged product,3375.7,Completed
19840,339,2025-02-24,Damaged product,4906.82,Completed
7091,456,2024-10-06,Changed mind,12995.33,Approved
8561,99,2025-10-08,Quality issue,9707.67,Rejected
14896,45,2026-02-28,Size mismatch,7841.66,Completed
10664,446,2025-01-27,Size mismatch,9256.75,Completed
19223,223,2026-03-03,Late delivery,7370.82,Approved
3844,334,2025-07-27,Defective item,8611.27,Approved
19645,61,2026-04-25,Quality issue,20114.96,Completed
16658,346,2025-01-23,Changed mind,4456.04,Completed
3237,348,2025-02-07,Product not as described,22538.46,Completed
19597,66,2026-01-09,Changed mind,15231,Approved
672,380,2025-01-10,Damaged product,23393.74,Completed
4491,422,2025-05-29,Product not as described,11398.41,Approved
7974,474,2025-07-23,Changed mind,6244.59,Completed
16075,217,2026-02-06,Damaged product,5349.5,Approved
15388,303,2026-01-21,Product not as described,7474.2,Approved
17013,308,2025-06-22,Wrong item delivered,1732.73,Approved
6598,281,2026-01-07,Size mismatch,17511.29,Completed
1740,46,2025-05-02,Changed mind,4777.79,Completed
11266,13,2024-07-23,Size mismatch,23450.29,Completed
958,405,2024-07-18,Late delivery,12096.91,Requested
13567,107,2025-09-09,Changed mind,2698.04,Rejected
3641,21,2024-08-19,Damaged product,24695.76,Completed
14291,459,2026-06-13,Quality issue,5230.21,Completed
17200,395,2024-11-20,Product not as described,13678.35,Approved
18427,392,2026-02-16,Damaged product,24134.2,Requested
12313,122,2026-03-10,Damaged product,24432.97,Completed
19374,53,2025-10-01,Quality issue,24072.74,Completed
16459,96,2026-03-18,Damaged product,22708.7,Completed
8654,375,2024-12-10,Wrong item delivered,1641.24,Completed
16377,345,2025-09-15,Defective item,16472.5,Requested
14362,233,2026-06-09,Damaged product,15969.25,Completed
779,131,2025-04-15,Changed mind,16744.45,Approved
3178,314,2025-04-10,Damaged product,5176.83,Completed
2869,452,2025-01-10,Wrong item delivered,8068.92,Requested
6894,108,2025-05-21,Quality issue,18606.66,Completed
12321,258,2025-07-18,Late delivery,16496.44,Completed
19637,319,2025-11-07,Changed mind,419.5,Completed
16131,204,2026-01-11,Changed mind,9402.86,Approved
2129,279,2024-08-04,Product not as described,1846.05,Completed
2376,9,2024-10-11,Late delivery,13641.72,Requested
1831,492,2024-09-11,Product not as described,17671.31,Approved
14140,181,2026-04-30,Late delivery,23652.96,Completed
1214,350,2025-08-14,Changed mind,14958.24,Approved
6702,38,2026-05-16,Size mismatch,2465.1,Approved
3667,272,2024-08-16,Late delivery,11978.53,Requested
13110,233,2026-01-14,Changed mind,16506.02,Approved
5820,177,2025-06-26,Damaged product,16320.16,Approved
1618,79,2026-06-16,Damaged product,16485,Completed
19272,305,2026-01-19,Product not as described,9501.83,Completed
11670,389,2025-04-19,Changed mind,2505.49,Completed
1912,29,2025-12-03,Damaged product,6482,Completed
12212,170,2026-06-09,Late delivery,12737.58,Completed
6261,207,2025-12-28,Damaged product,17304.83,Approved
18602,120,2024-09-03,Wrong item delivered,22507.95,Completed
7259,228,2024-08-24,Changed mind,2793.76,Completed
3869,81,2024-09-21,Wrong item delivered,10967.53,Completed
2693,34,2024-09-03,Changed mind,10751.99,Completed
15844,88,2025-08-08,Product not as described,8782.11,Completed
19392,266,2026-06-18,Damaged product,22674.17,Rejected
2364,451,2024-09-10,Quality issue,12889.06,Completed
1181,62,2025-03-22,Product not as described,17771.07,Completed
7162,248,2026-05-07,Changed mind,8225.1,Completed
1592,196,2026-05-10,Damaged product,3354.82,Requested
140,254,2025-09-26,Product not as described,16652.16,Completed
14018,120,2024-11-08,Changed mind,2104.68,Rejected
11318,455,2024-07-20,Quality issue,16085.54,Approved
14986,452,2025-09-27,Damaged product,4423.44,Approved
3583,409,2026-03-27,Damaged product,23197.93,Completed
17091,171,2025-09-07,Quality issue,3798.38,Completed
1560,29,2026-01-06,Size mismatch,18089.66,Completed
12080,267,2026-04-10,Size mismatch,7135.97,Completed
15207,375,2026-05-21,Quality issue,19865.81,Completed
1980,445,2025-01-21,Damaged product,1977.43,Completed
19377,64,2025-12-17,Damaged product,4687.32,Completed
19204,95,2024-10-16,Defective item,19822.24,Requested
9556,393,2025-12-01,Quality issue,8618.94,Requested
16773,445,2025-07-12,Product not as described,5234.98,Approved
12836,419,2025-07-30,Late delivery,4706.71,Approved
15697,39,2025-05-17,Damaged product,8081.13,Rejected
19266,291,2025-12-29,Wrong item delivered,11259.83,Approved
6994,23,2026-02-20,Product not as described,8854.74,Requested
4768,87,2025-03-16,Late delivery,21664.75,Completed
5579,125,2026-06-19,Damaged product,17287.01,Completed
1907,409,2025-10-20,Damaged product,23415.36,Completed
19552,273,2025-07-11,Changed mind,15574.79,Completed
3031,146,2025-11-24,Changed mind,15326.06,Completed
16530,58,2025-06-06,Defective item,3208.3,Requested
4495,344,2026-01-27,Product not as described,1047.6,Completed
7609,407,2026-04-07,Late delivery,8547.94,Completed
12575,178,2024-11-29,Size mismatch,3134.73,Approved
8910,228,2025-01-25,Size mismatch,8943.39,Completed
6952,228,2025-04-13,Quality issue,2762.14,Completed
3720,385,2026-02-20,Size mismatch,16177.97,Rejected
5353,233,2026-06-24,Defective item,22959.13,Completed
8252,413,2025-06-20,Late delivery,15712.64,Approved
3797,293,2026-06-28,Changed mind,17659.38,Completed
11652,136,2026-03-30,Wrong item delivered,6791.66,Completed
10896,40,2025-06-18,Size mismatch,17580.63,Completed
14355,60,2025-11-06,Changed mind,8377.72,Approved
18428,413,2025-03-01,Product not as described,13918.86,Rejected
5531,84,2025-03-27,Changed mind,14144.89,Completed
13184,91,2026-01-07,Size mismatch,2623.37,Completed
17341,326,2026-07-11,Quality issue,16855.13,Rejected
17439,267,2025-12-23,Defective item,22146.09,Completed
16531,256,2025-04-28,Changed mind,16308.4,Completed
4776,44,2026-01-12,Defective item,18758.59,Completed
9168,465,2024-09-18,Late delivery,8395.78,Completed
2676,135,2025-07-14,Changed mind,20783.58,Completed
2576,66,2025-08-08,Quality issue,4829.76,Completed
17045,91,2024-09-03,Changed mind,1773.92,Completed
17971,420,2026-05-15,Defective item,5659.58,Completed
3888,256,2026-03-02,Damaged product,3871.28,Completed
11570,95,2025-01-16,Wrong item delivered,12676.2,Completed
8566,170,2024-10-29,Wrong item delivered,10941.57,Completed
8885,176,2025-09-04,Damaged product,8989.19,Completed
17223,339,2025-12-13,Damaged product,7112.63,Approved
5860,138,2024-11-20,Size mismatch,18482.88,Completed
11892,228,2025-03-06,Defective item,6915.28,Completed
16452,134,2026-01-08,Product not as described,15212.36,Completed
12069,251,2024-08-31,Product not as described,17029.09,Approved
19437,497,2026-05-22,Wrong item delivered,1499.86,Completed
2277,425,2026-06-08,Size mismatch,21877.84,Approved
9002,123,2025-04-04,Size mismatch,14570.94,Approved
10114,440,2025-12-28,Changed mind,24074.16,Completed
5188,465,2025-10-14,Size mismatch,11091.39,Completed
19072,288,2026-06-28,Defective item,9135.63,Completed
1043,358,2026-02-15,Defective item,7188.66,Completed
12245,314,2026-05-13,Quality issue,17797.87,Completed
1464,469,2026-03-02,Product not as described,14959.14,Completed
19318,55,2026-01-21,Late delivery,18062.18,Completed
12494,240,2024-11-26,Quality issue,11049.86,Completed
2299,465,2025-12-12,Changed mind,23760.95,Approved
13782,95,2026-06-07,Defective item,13422.83,Requested
18541,1,2024-12-11,Wrong item delivered,20189.01,Completed
16323,14,2026-02-18,Defective item,3462.53,Completed
12005,346,2026-01-18,Damaged product,9000.83,Completed
8885,197,2025-10-13,Size mismatch,2710.26,Completed
3373,34,2026-03-25,Size mismatch,4031.82,Completed
6965,48,2026-01-07,Late delivery,14186.81,Requested
1161,106,2024-10-14,Defective item,5968.96,Approved
12359,91,2026-02-26,Late delivery,1984.7,Rejected
1370,226,2025-11-17,Defective item,6960.43,Completed
8871,224,2024-08-27,Wrong item delivered,8617.12,Approved
9422,161,2025-01-21,Changed mind,23939.86,Completed
980,342,2024-10-09,Size mismatch,11367.43,Completed
8124,290,2025-11-03,Changed mind,4318.69,Completed
6386,319,2026-01-26,Defective item,4679.52,Completed
227,276,2025-09-05,Product not as described,7764.18,Completed
13195,262,2025-01-13,Damaged product,20397.66,Completed
14937,269,2025-12-28,Size mismatch,9797.5,Approved
5244,315,2025-04-29,Damaged product,20828.14,Completed
15863,346,2026-03-06,Changed mind,8360.32,Approved
4469,386,2025-02-22,Wrong item delivered,24425.2,Completed
13661,404,2025-01-31,Size mismatch,2019.45,Requested
4181,285,2024-08-15,Size mismatch,15316.37,Completed
1777,76,2025-01-31,Quality issue,23075.33,Rejected
2265,345,2025-12-18,Product not as described,3372.02,Completed
443,316,2024-08-15,Late delivery,18501.63,Approved
6171,178,2025-04-22,Damaged product,24084.51,Approved
6254,130,2026-03-05,Size mismatch,1055.5,Completed
4297,8,2025-12-03,Wrong item delivered,11680.87,Completed
12382,416,2024-12-31,Damaged product,3355.46,Rejected
10103,416,2025-11-19,Size mismatch,14186.37,Completed
4556,204,2025-05-08,Wrong item delivered,13722.73,Approved
5989,183,2025-06-27,Size mismatch,15310.82,Approved
18647,450,2024-07-20,Product not as described,16825.71,Completed
19569,482,2026-02-20,Product not as described,5881.32,Completed
2075,216,2025-09-14,Quality issue,20191.13,Completed
12502,297,2026-01-11,Wrong item delivered,7548.53,Completed
12337,232,2025-12-15,Wrong item delivered,11962.1,Completed
4608,436,2025-11-23,Quality issue,20500.31,Rejected
19845,26,2024-11-13,Quality issue,3737.84,Requested
4724,429,2024-09-12,Wrong item delivered,21395.39,Rejected
9263,31,2025-12-29,Changed mind,13148.87,Completed
13976,147,2025-04-09,Quality issue,11624.69,Completed
17841,107,2025-11-26,Damaged product,20582.09,Rejected
13342,102,2024-10-05,Wrong item delivered,4603.61,Approved
16769,29,2025-08-18,Changed mind,308,Requested
12457,451,2026-04-16,Wrong item delivered,1255.27,Completed
11955,175,2025-06-22,Defective item,20384.99,Requested
7218,216,2026-04-28,Damaged product,13978.23,Completed
9282,45,2025-12-21,Wrong item delivered,4821.86,Completed
513,481,2025-03-15,Defective item,5881.84,Completed
15498,56,2025-11-19,Wrong item delivered,18293.34,Approved
15608,101,2024-11-18,Size mismatch,13437.16,Completed
10614,131,2024-10-23,Changed mind,22126.01,Completed
10173,246,2025-10-24,Quality issue,12117.33,Completed
19809,448,2026-02-01,Changed mind,22001.89,Approved
2062,444,2024-12-08,Defective item,2627.04,Rejected
17391,490,2025-07-04,Damaged product,24466.81,Requested
17162,460,2026-04-24,Damaged product,14918.39,Completed
4326,5,2025-08-02,Damaged product,14588.43,Completed
6853,232,2025-05-27,Wrong item delivered,18087.43,Requested
4924,466,2025-12-07,Size mismatch,16144.56,Requested
2214,433,2024-10-26,Defective item,21377.08,Completed
180,189,2026-04-04,Size mismatch,2242.95,Rejected
1526,480,2025-07-02,Defective item,5818.34,Requested
4094,71,2025-01-27,Quality issue,5554.11,Approved
19009,326,2026-01-13,Quality issue,22086.98,Completed
5265,123,2026-06-11,Wrong item delivered,1246.11,Approved
7230,455,2024-08-08,Changed mind,652.45,Completed
17124,226,2024-11-09,Changed mind,9308.14,Approved
17024,30,2025-03-17,Late delivery,1620.08,Completed
97,395,2025-03-01,Size mismatch,336.36,Requested
2161,287,2025-10-31,Late delivery,3955.28,Requested
18553,369,2024-07-27,Changed mind,13610.98,Completed
9884,71,2025-05-16,Damaged product,7436.9,Completed
6555,118,2025-06-03,Size mismatch,5785.81,Completed
10092,2,2024-10-28,Quality issue,2115.87,Approved
19343,253,2025-08-16,Damaged product,3446.69,Completed
9035,348,2024-12-07,Defective item,13036.8,Completed
17243,378,2024-09-20,Late delivery,20683.82,Completed
1226,218,2026-04-16,Changed mind,12683.59,Completed
6753,27,2026-06-14,Size mismatch,19720.35,Approved
16151,172,2025-11-23,Size mismatch,10359.49,Approved
4525,480,2025-12-19,Late delivery,20279.1,Rejected
12250,430,2026-01-15,Changed mind,14425.03,Completed
19496,222,2024-10-21,Changed mind,1443.46,Completed
18630,17,2026-07-08,Wrong item delivered,21510.87,Completed
7802,36,2026-04-20,Late delivery,6994.08,Approved
16358,445,2025-03-02,Late delivery,16157.07,Completed
14045,223,2024-07-31,Defective item,14526.24,Completed
11840,205,2025-01-15,Damaged product,7789.13,Approved
7418,12,2024-07-23,Defective item,24403.1,Approved
3003,140,2024-09-03,Size mismatch,20194.5,Approved
17672,407,2025-11-06,Size mismatch,13426.78,Completed
16806,203,2026-01-31,Damaged product,4884.34,Completed
16855,159,2024-09-22,Quality issue,15343.94,Approved
4406,291,2026-03-02,Changed mind,13766.79,Approved
3831,296,2025-03-19,Changed mind,20645.88,Rejected
3986,422,2024-07-14,Defective item,20493.78,Completed
9687,25,2026-06-09,Wrong item delivered,15835.49,Approved
10638,485,2024-11-21,Wrong item delivered,18520.75,Completed
19459,122,2024-08-13,Size mismatch,13716,Completed
136,203,2025-07-10,Quality issue,7688.05,Completed
18930,25,2026-01-22,Wrong item delivered,12202.59,Completed
12158,279,2026-02-24,Changed mind,19673.41,Approved
11565,179,2025-10-01,Wrong item delivered,10503.6,Completed
11084,179,2025-09-30,Damaged product,1330.3,Completed
5015,391,2026-03-16,Quality issue,5312.2,Requested
18571,360,2025-12-24,Defective item,8606.46,Completed
9836,143,2026-01-24,Damaged product,15258.54,Completed
15946,229,2025-03-06,Wrong item delivered,8603.17,Completed
682,135,2026-06-04,Quality issue,6497.48,Completed
3829,242,2026-07-08,Late delivery,11529.73,Requested
16297,268,2026-02-27,Product not as described,4751.19,Completed
3655,289,2025-08-28,Product not as described,10476.26,Rejected
15362,15,2025-05-19,Size mismatch,13412.45,Completed
1446,376,2026-02-13,Changed mind,14149.46,Completed
1012,8,2025-06-28,Size mismatch,17600.29,Approved
16654,424,2024-08-17,Damaged product,20768.71,Completed
7260,190,2025-01-09,Changed mind,2698.75,Approved
19823,172,2025-05-16,Quality issue,1937.01,Completed
2926,68,2025-12-30,Size mismatch,13370.54,Approved
10045,31,2024-09-12,Product not as described,15455.71,Requested
324,306,2025-02-28,Wrong item delivered,2199.24,Completed
8750,355,2025-09-30,Wrong item delivered,15954.63,Completed
12192,189,2024-07-22,Defective item,20908.94,Completed
15345,120,2024-07-25,Product not as described,2359.46,Completed
7801,125,2025-03-28,Quality issue,14197.16,Completed
17930,212,2025-12-01,Product not as described,20429.45,Completed
12477,53,2026-02-16,Defective item,3273.49,Approved
8192,351,2026-02-05,Changed mind,20328.9,Completed
14784,271,2025-01-03,Damaged product,14220.2,Approved
10709,385,2024-11-07,Product not as described,15663.86,Approved
10751,233,2024-10-21,Size mismatch,10282.5,Completed
8911,3,2026-01-24,Late delivery,19510.38,Completed
13391,147,2025-03-23,Defective item,9038.96,Completed
357,202,2025-03-24,Changed mind,20623.04,Approved
10084,220,2025-10-08,Changed mind,2352.07,Rejected
9374,335,2026-05-27,Defective item,16465.72,Approved
11225,428,2026-02-11,Late delivery,10090.65,Completed
2060,118,2026-02-14,Damaged product,10181.49,Completed
7622,412,2025-09-30,Changed mind,8622.6,Completed
11874,350,2025-08-01,Product not as described,3700.26,Requested
16098,383,2025-05-06,Damaged product,5827.31,Completed
5760,457,2026-02-22,Changed mind,636.4,Completed
13328,116,2025-07-29,Quality issue,3708.76,Completed
12022,383,2026-06-03,Size mismatch,893.43,Completed
6150,201,2024-11-03,Late delivery,22233.5,Completed
9813,277,2025-04-03,Late delivery,10055.27,Completed
12152,80,2024-11-22,Quality issue,15555.95,Completed
4921,115,2024-09-14,Damaged product,16411.56,Completed
16350,304,2026-05-04,Product not as described,15076.43,Completed
5670,314,2025-08-19,Defective item,387.92,Requested
18227,310,2024-10-17,Quality issue,13987.59,Approved
6898,143,2026-07-02,Changed mind,8263.77,Approved
18685,264,2026-03-15,Quality issue,13371.64,Completed
14722,414,2025-10-12,Damaged product,20392.61,Completed
5954,293,2026-05-09,Changed mind,22556.63,Completed
4578,225,2024-07-26,Defective item,24958.38,Approved
16080,392,2025-03-24,Late delivery,10235.15,Approved
11076,77,2025-06-07,Quality issue,3445.72,Requested
5625,280,2026-02-14,Size mismatch,5710.19,Rejected
7296,218,2026-01-03,Quality issue,22915.82,Approved
16671,261,2024-11-29,Late delivery,17516.63,Completed
4882,48,2024-12-11,Defective item,15343.6,Completed
2873,436,2024-07-12,Late delivery,11559.9,Completed
8362,322,2024-10-16,Damaged product,22643.96,Requested
7013,80,2024-12-15,Changed mind,20084.63,Completed
1004,443,2026-03-30,Late delivery,20518.45,Completed
850,274,2026-04-08,Quality issue,1099.73,Approved
17286,62,2025-12-24,Defective item,11341.32,Rejected
19141,30,2026-03-14,Damaged product,21116.1,Completed
17653,303,2026-03-14,Defective item,11712.59,Completed
2824,142,2024-11-23,Damaged product,18545.92,Rejected
10047,226,2024-10-13,Size mismatch,6739.8,Approved
17626,142,2025-07-08,Changed mind,11517.45,Completed
10273,310,2025-12-21,Product not as described,17669.89,Approved
16492,496,2025-08-27,Product not as described,13692.3,Completed
9680,149,2025-06-07,Late delivery,10143.84,Approved
4947,190,2026-05-23,Size mismatch,10535.7,Completed
19940,304,2025-02-19,Defective item,21120.47,Completed
7206,266,2025-03-23,Size mismatch,8775.45,Completed
7468,235,2025-01-02,Size mismatch,3998.48,Completed
18049,422,2025-03-10,Wrong item delivered,11316.16,Completed
16910,244,2024-09-02,Quality issue,1285.6,Completed
843,160,2025-06-01,Wrong item delivered,8604.86,Completed
5414,307,2025-09-02,Wrong item delivered,18263.61,Completed
13185,95,2024-11-02,Product not as described,1471.35,Completed
983,406,2026-05-09,Defective item,2371.01,Completed
2569,168,2026-06-25,Size mismatch,15155.34,Approved
7111,456,2026-03-15,Product not as described,16900.01,Rejected
3016,470,2025-12-24,Late delivery,23190.58,Completed
4632,271,2026-02-22,Late delivery,8396.34,Completed
998,297,2024-09-06,Defective item,22758.55,Completed
9618,444,2026-03-04,Size mismatch,15862.03,Completed
15760,467,2025-01-25,Damaged product,1791.12,Approved
16101,215,2025-07-26,Changed mind,9169.36,Completed
15566,341,2026-01-06,Quality issue,22171.99,Requested
12360,207,2025-10-23,Damaged product,11885.22,Completed
8240,130,2024-08-26,Late delivery,9635.03,Completed
19391,373,2025-03-04,Changed mind,4852.22,Approved
9540,332,2025-10-07,Wrong item delivered,2423.91,Rejected
16855,339,2024-11-19,Late delivery,6395.23,Completed
13367,289,2025-06-08,Changed mind,20991.95,Completed
17174,390,2025-02-14,Defective item,19261.87,Rejected
2183,368,2025-04-27,Wrong item delivered,24221.11,Completed
3408,465,2024-07-18,Damaged product,8887.05,Completed
17046,322,2026-05-03,Size mismatch,17229.65,Completed
18834,78,2025-03-19,Product not as described,17777.44,Completed
9606,304,2025-11-27,Size mismatch,22155.86,Approved
8232,145,2025-08-07,Changed mind,15301.97,Rejected
4196,77,2026-04-27,Quality issue,17325.51,Completed
12460,153,2025-09-13,Changed mind,1504.85,Completed
19476,434,2025-03-07,Late delivery,8847.66,Completed
2844,3,2024-12-04,Quality issue,11769.26,Approved
17675,116,2026-07-04,Product not as described,10832.51,Approved
2357,286,2024-12-26,Size mismatch,11305.81,Completed
3647,266,2024-10-03,Damaged product,6950.17,Completed
7479,7,2024-11-09,Wrong item delivered,10957.93,Approved
67,140,2024-12-06,Size mismatch,24061.42,Completed
8233,85,2026-06-21,Size mismatch,12388.23,Rejected
13685,278,2025-10-17,Wrong item delivered,3353.7,Completed
7893,401,2024-12-08,Defective item,19064.39,Approved
1846,468,2025-11-19,Defective item,10809.64,Completed
7131,401,2026-02-15,Product not as described,11618.91,Approved
5567,153,2025-08-20,Changed mind,4605.66,Completed
2295,173,2025-04-24,Defective item,8392.11,Completed
3523,132,2025-03-02,Defective item,7320.73,Completed
10058,171,2025-08-25,Quality issue,2178.26,Requested
15936,297,2026-02-01,Damaged product,2061.81,Completed
15700,419,2024-11-29,Wrong item delivered,4979.48,Completed
12581,301,2026-06-29,Quality issue,314.68,Completed
11586,477,2024-10-12,Defective item,20484.61,Requested
11631,285,2026-06-27,Size mismatch,17745.89,Approved
11359,298,2025-08-29,Late delivery,12430.11,Approved
2503,438,2025-05-14,Late delivery,14521.22,Approved
4625,350,2025-08-12,Damaged product,9730.06,Completed
633,142,2026-06-07,Defective item,19223.35,Requested
5856,198,2026-05-02,Wrong item delivered,13047.57,Completed
13232,234,2026-03-20,Product not as described,5754.75,Completed
5213,295,2025-01-16,Product not as described,3589.69,Completed
12276,388,2025-11-29,Quality issue,16807.54,Completed
819,70,2025-11-03,Size mismatch,23228.09,Completed
9939,142,2026-01-15,Defective item,24550.9,Completed
10210,128,2024-12-26,Quality issue,20169.05,Approved
16490,86,2026-02-01,Damaged product,4142.64,Approved
18957,380,2026-06-13,Product not as described,2987.8,Completed
4729,74,2025-04-12,Product not as described,14979.25,Completed
7758,295,2024-10-24,Quality issue,974.17,Approved
11659,497,2024-07-29,Damaged product,18462.45,Completed
8511,410,2026-04-11,Wrong item delivered,21243.43,Approved
5031,276,2025-07-18,Defective item,8160.12,Rejected
13934,152,2026-06-10,Quality issue,3651.5,Completed
17033,105,2025-04-02,Defective item,6267.55,Completed
5056,74,2025-03-10,Late delivery,24532.89,Completed
9868,186,2025-07-22,Size mismatch,19273.39,Completed
1446,356,2025-03-06,Damaged product,5449.4,Completed
15779,183,2026-04-10,Late delivery,16905.47,Rejected
10608,9,2025-08-11,Size mismatch,24097.33,Completed
