Order_Number,Customer_ID,Store_ID,Coupon_ID,Order_Date,Order_Status,Payment_Status,Order_Total,Tax_Amount,Shipping_Charge,Net_Amount
ORD013684,814,7,7,2025-02-08 06:26:04,Delivered,Paid,16686.22,3003.52,0,19689.74
ORD013685,2689,25,17,2025-07-06 00:59:59,Confirmed,Paid,23000.86,4140.15,0,27141.01
ORD013686,336,5,13,2024-09-12 15:40:19,Delivered,Paid,24100.28,4338.05,0,28438.33
ORD013687,4688,11,10,2025-12-18 20:39:23,Delivered,Paid,16172.01,2910.96,0,19082.97
ORD013688,12,12,11,2025-08-08 15:13:37,Confirmed,Paid,7122.09,1281.98,0,8404.07
ORD013689,1036,11,2,2026-06-06 17:49:03,Delivered,Paid,1895.58,341.2,0,2236.78
ORD013690,866,18,11,2026-01-12 05:28:14,Delivered,Paid,10679.75,1922.36,0,12602.11
ORD013691,1603,7,1,2026-06-14 22:21:19,Delivered,Paid,8934.29,1608.17,0,10542.46
ORD013692,3291,24,17,2025-05-04 21:53:21,Shipped,Paid,7678.07,1382.05,0,9060.12
ORD013693,1931,18,12,2025-07-01 09:57:11,Cancelled,Refunded,15282.48,2750.85,0,18033.33
ORD013694,439,8,17,2026-03-19 14:38:36,Delivered,Paid,11192.65,2014.68,0,13207.33
ORD013695,1297,5,3,2026-02-01 00:10:47,Delivered,Paid,8946.65,1610.4,0,10557.05
ORD013696,943,20,18,2024-11-27 19:01:06,Delivered,Paid,1111.69,200.1,0,1311.79
ORD013697,1287,20,18,2026-01-24 22:36:24,Pending,Pending,13992.41,2518.63,0,16511.04
ORD013698,940,24,6,2024-11-19 05:30:59,Cancelled,Failed,4615.15,830.73,0,5445.88
ORD013699,1656,1,7,2024-11-07 13:57:12,Delivered,Paid,15264.98,2747.7,0,18012.68
ORD013700,4829,7,14,2024-12-13 11:16:43,Delivered,Paid,19361.17,3485.01,0,22846.18
ORD013701,3780,11,5,2026-01-02 08:53:37,Delivered,Paid,1064.52,191.61,0,1256.13
ORD013702,3238,11,20,2024-08-02 05:46:00,Delivered,Paid,16150.15,2907.03,0,19057.18
ORD013703,2384,9,8,2024-09-10 01:41:11,Returned,Refunded,12964.96,2333.69,0,15298.65
ORD013704,1258,21,5,2025-10-05 18:52:30,Shipped,Paid,21816.44,3926.96,0,25743.4
ORD013705,2789,3,4,2025-04-19 14:24:18,Shipped,Paid,24666.37,4439.95,0,29106.32
ORD013706,3537,13,1,2025-07-26 18:47:08,Pending,Pending,6736.15,1212.51,0,7948.66
ORD013707,732,16,10,2024-12-08 15:34:24,Delivered,Paid,15009.47,2701.7,0,17711.17
ORD013708,620,7,20,2025-06-11 21:02:25,Cancelled,Failed,3474.8,625.46,0,4100.26
ORD013709,1750,20,13,2025-09-23 05:23:21,Confirmed,Paid,16899.11,3041.84,0,19940.95
ORD013710,2992,10,13,2025-09-29 19:27:52,Shipped,Paid,3275.52,589.59,0,3865.11
ORD013711,3860,8,5,2024-10-17 04:29:09,Delivered,Paid,13771.46,2478.86,0,16250.32
ORD013712,1082,21,13,2025-10-14 14:02:44,Cancelled,Refunded,16046.23,2888.32,0,18934.55
ORD013713,3525,8,13,2026-06-13 16:01:25,Delivered,Paid,6105.9,1099.06,0,7204.96
ORD013714,2001,12,14,2026-03-08 13:10:15,Delivered,Paid,9513.1,1712.36,0,11225.46
ORD013715,3355,11,12,2025-05-04 02:40:43,Delivered,Paid,5118.75,921.38,0,6040.13
ORD013716,710,19,2,2025-02-08 22:08:34,Delivered,Paid,19458.57,3502.54,0,22961.11
ORD013717,4023,17,1,2025-07-04 19:11:40,Delivered,Paid,18489.23,3328.06,0,21817.29
ORD013718,625,21,4,2024-12-01 15:27:32,Shipped,Paid,8522.97,1534.13,0,10057.1
ORD013719,2117,22,18,2026-06-25 21:34:54,Delivered,Paid,9627.54,1732.96,0,11360.5
ORD013720,2684,2,20,2026-04-21 12:31:22,Delivered,Paid,18933.71,3408.07,0,22341.78
ORD013721,4978,24,10,2025-04-14 10:46:22,Shipped,Paid,18558.95,3340.61,0,21899.56
ORD013722,1703,15,20,2024-11-01 10:06:35,Delivered,Paid,22838.54,4110.94,0,26949.48
ORD013723,198,16,5,2024-08-27 20:10:50,Delivered,Paid,12047.93,2168.63,0,14216.56
ORD013724,2356,2,18,2026-05-23 15:32:39,Returned,Refunded,7566.35,1361.94,0,8928.29
ORD013725,1369,3,1,2024-11-05 18:33:05,Confirmed,Paid,10090.3,1816.25,0,11906.55
ORD013726,911,24,8,2025-10-19 20:31:50,Pending,Pending,19892.68,3580.68,0,23473.36
ORD013727,2304,19,8,2026-06-16 09:25:22,Returned,Refunded,4144.95,746.09,0,4891.04
ORD013728,435,10,17,2025-05-01 04:12:23,Delivered,Paid,12906.09,2323.1,0,15229.19
ORD013729,2997,24,1,2025-09-07 01:41:59,Pending,Pending,981.58,176.68,50,1208.26
ORD013730,3008,17,13,2025-02-02 07:11:25,Delivered,Paid,20926.96,3766.85,0,24693.81
ORD013731,2951,18,3,2024-09-20 08:53:18,Confirmed,Paid,10749.08,1934.83,0,12683.91
ORD013732,3060,12,18,2025-09-22 02:51:17,Delivered,Paid,2999.66,539.94,0,3539.6
ORD013733,3549,5,8,2025-12-14 23:21:28,Confirmed,Paid,13715.5,2468.79,0,16184.29
ORD013734,3728,17,5,2025-09-02 04:48:17,Delivered,Paid,13230.14,2381.43,0,15611.57
ORD013735,3903,13,1,2025-12-15 18:36:44,Cancelled,Refunded,6794.13,1222.94,0,8017.07
ORD013736,3101,10,1,2026-04-18 23:23:06,Delivered,Paid,16933.8,3048.08,0,19981.88
ORD013737,1435,18,7,2025-12-12 01:43:04,Delivered,Paid,6636.31,1194.54,0,7830.85
ORD013738,472,3,12,2025-01-05 18:25:51,Delivered,Paid,22243.25,4003.78,0,26247.03
ORD013739,1683,25,1,2026-04-27 16:55:44,Delivered,Paid,7646.59,1376.39,0,9022.98
ORD013740,4181,1,11,2025-06-22 09:35:36,Delivered,Paid,22447.65,4040.58,0,26488.23
ORD013741,1879,15,2,2025-08-20 15:10:31,Delivered,Paid,5621.8,1011.92,0,6633.72
ORD013742,4216,13,4,2026-01-02 01:48:58,Delivered,Paid,4604.4,828.79,0,5433.19
ORD013743,3405,19,4,2025-11-30 15:07:52,Delivered,Paid,10659.97,1918.79,0,12578.76
ORD013744,2410,3,13,2025-12-02 15:05:39,Shipped,Paid,15326.65,2758.8,0,18085.45
ORD013745,3539,14,7,2025-11-15 00:39:08,Delivered,Paid,21444.94,3860.09,0,25305.03
ORD013746,2119,1,5,2024-09-10 16:48:23,Delivered,Paid,3162.36,569.22,0,3731.58
ORD013747,789,20,6,2025-06-28 13:05:42,Delivered,Paid,8244.86,1484.07,0,9728.93
ORD013748,4981,5,18,2025-09-04 12:45:46,Delivered,Paid,13067.16,2352.09,0,15419.25
ORD013749,3638,25,12,2024-08-31 20:05:07,Delivered,Paid,13430.92,2417.57,0,15848.49
ORD013750,3126,14,5,2026-05-01 22:28:23,Delivered,Paid,23859.17,4294.65,0,28153.82
ORD013751,375,8,1,2025-01-12 13:32:02,Delivered,Paid,16654.86,2997.87,0,19652.73
ORD013752,1168,22,8,2026-04-28 08:39:16,Confirmed,Paid,21379.34,3848.28,0,25227.62
ORD013753,4089,17,8,2025-05-02 07:45:11,Delivered,Paid,23844.39,4291.99,0,28136.38
ORD013754,4719,13,18,2025-06-06 17:53:49,Shipped,Paid,13466.5,2423.97,0,15890.47
ORD013755,1130,7,7,2025-12-28 09:36:14,Confirmed,Paid,16400.69,2952.12,0,19352.81
ORD013756,2574,3,15,2024-07-25 08:16:35,Delivered,Paid,24401.49,4392.27,0,28793.76
ORD013757,487,23,11,2024-12-15 18:51:03,Delivered,Paid,13779.59,2480.33,0,16259.92
ORD013758,2073,11,1,2025-08-05 04:36:55,Delivered,Paid,8314.45,1496.6,0,9811.05
ORD013759,707,17,6,2026-05-07 03:47:53,Delivered,Paid,14397.82,2591.61,0,16989.43
ORD013760,1730,15,5,2026-03-10 11:06:41,Delivered,Paid,21507.15,3871.29,0,25378.44
ORD013761,397,19,9,2025-11-18 20:09:52,Delivered,Paid,19557.94,3520.43,0,23078.37
ORD013762,1637,22,10,2025-12-03 02:30:13,Shipped,Paid,17182.6,3092.87,0,20275.47
ORD013763,4141,25,17,2026-02-08 22:15:33,Pending,Pending,18709,3367.62,0,22076.62
ORD013764,2950,1,11,2026-06-09 03:30:32,Delivered,Paid,15974.17,2875.35,0,18849.52
ORD013765,4949,2,3,2025-05-29 10:49:58,Delivered,Paid,24816.22,4466.92,0,29283.14
ORD013766,3892,17,1,2026-02-08 07:10:31,Delivered,Paid,6492.43,1168.64,0,7661.07
ORD013767,1059,22,16,2024-09-17 03:57:02,Delivered,Paid,9638.11,1734.86,0,11372.97
ORD013768,211,8,4,2025-07-19 05:49:36,Shipped,Paid,9747.51,1754.55,0,11502.06
ORD013769,2592,18,6,2025-04-16 09:34:42,Delivered,Paid,11988.91,2158,0,14146.91
ORD013770,3573,4,1,2024-08-29 11:42:01,Delivered,Paid,7542.11,1357.58,0,8899.69
ORD013771,3169,16,9,2025-04-04 04:19:05,Delivered,Paid,13974.78,2515.46,0,16490.24
ORD013772,4575,11,18,2025-10-05 02:01:16,Shipped,Paid,18384.98,3309.3,0,21694.28
ORD013773,1631,20,12,2025-04-26 09:35:39,Pending,Pending,14332.63,2579.87,0,16912.5
ORD013774,4624,22,11,2025-11-30 04:42:41,Delivered,Paid,7321.13,1317.8,0,8638.93
ORD013775,365,22,1,2026-02-21 02:17:31,Shipped,Paid,15389.39,2770.09,0,18159.48
ORD013776,2764,10,19,2024-08-21 17:38:44,Delivered,Paid,677.75,121.99,50,849.74
ORD013777,4952,16,1,2026-01-09 06:26:29,Shipped,Paid,14292.95,2572.73,0,16865.68
ORD013778,479,13,5,2025-01-13 10:32:46,Shipped,Paid,3828.93,689.21,0,4518.14
ORD013779,4276,4,11,2026-05-01 17:52:13,Cancelled,Refunded,5779.72,1040.35,0,6820.07
ORD013780,1263,13,16,2026-01-31 07:26:51,Confirmed,Paid,3829.69,689.34,0,4519.03
ORD013781,1346,18,17,2026-06-15 05:24:25,Delivered,Paid,12313.93,2216.51,0,14530.44
ORD013782,4974,4,7,2025-07-03 05:58:25,Confirmed,Paid,15029.56,2705.32,0,17734.88
ORD013783,1816,3,8,2024-10-07 14:04:25,Delivered,Paid,12839.47,2311.1,0,15150.57
ORD013784,805,25,14,2025-12-26 05:31:22,Delivered,Paid,24964.06,4493.53,0,29457.59
ORD013785,4712,3,3,2024-09-23 13:07:07,Delivered,Paid,19066.45,3431.96,0,22498.41
ORD013786,4868,9,10,2024-12-25 08:27:48,Pending,Pending,23601.96,4248.35,0,27850.31
ORD013787,1424,3,1,2026-06-07 04:35:29,Delivered,Paid,8626.46,1552.76,0,10179.22
ORD013788,3708,17,11,2024-09-11 09:55:36,Pending,Pending,1790.38,322.27,0,2112.65
ORD013789,1343,15,15,2026-03-09 13:04:41,Shipped,Paid,8221.49,1479.87,0,9701.36
ORD013790,3412,18,16,2025-12-25 01:40:20,Delivered,Paid,13396.85,2411.43,0,15808.28
ORD013791,2781,10,18,2025-04-08 08:31:13,Delivered,Paid,5650.51,1017.09,0,6667.6
ORD013792,1332,5,16,2026-06-08 17:36:06,Confirmed,Paid,24910.77,4483.94,0,29394.71
ORD013793,3262,9,18,2025-12-04 13:42:26,Delivered,Paid,18146.07,3266.29,0,21412.36
ORD013794,3275,3,19,2025-09-12 10:05:38,Delivered,Paid,5556.63,1000.19,0,6556.82
ORD013795,3079,20,14,2025-09-05 00:19:37,Pending,Pending,14574.37,2623.39,0,17197.76
ORD013796,3187,20,15,2025-01-08 19:40:13,Delivered,Paid,6562.78,1181.3,0,7744.08
ORD013797,2432,9,3,2026-03-08 04:51:24,Delivered,Paid,3934.27,708.17,0,4642.44
ORD013798,532,9,2,2025-06-25 17:46:23,Delivered,Paid,3391.75,610.51,0,4002.26
ORD013799,3544,16,12,2024-10-08 12:33:32,Confirmed,Paid,19094.16,3436.95,0,22531.11
ORD013800,1758,25,7,2024-08-09 19:58:50,Shipped,Paid,3586.98,645.66,0,4232.64
ORD013801,2892,4,1,2025-06-22 04:37:48,Shipped,Paid,22463.17,4043.37,0,26506.54
ORD013802,2220,7,18,2025-11-15 15:56:52,Delivered,Paid,14574.02,2623.32,0,17197.34
ORD013803,3555,22,5,2024-08-14 02:08:36,Confirmed,Paid,11539.19,2077.05,0,13616.24
ORD013804,841,17,1,2026-01-19 12:23:51,Returned,Refunded,5952.95,1071.53,0,7024.48
ORD013805,4144,13,7,2024-12-25 04:08:34,Pending,Pending,9502.23,1710.4,0,11212.63
ORD013806,93,9,12,2025-03-25 06:23:55,Delivered,Paid,10982.1,1976.78,0,12958.88
ORD013807,3542,23,3,2026-01-05 13:58:38,Delivered,Paid,3030.69,545.52,0,3576.21
ORD013808,2026,18,15,2025-06-28 22:22:54,Returned,Refunded,24060.18,4330.83,0,28391.01
ORD013809,300,1,7,2024-11-01 17:20:35,Delivered,Paid,9490.84,1708.35,0,11199.19
ORD013810,17,19,14,2025-01-17 22:17:22,Delivered,Paid,16502.14,2970.39,0,19472.53
ORD013811,3535,23,19,2024-10-08 08:26:19,Delivered,Paid,8508.37,1531.51,0,10039.88
ORD013812,2968,12,6,2024-10-03 11:58:08,Shipped,Paid,6550.97,1179.17,0,7730.14
ORD013813,3362,20,16,2025-06-19 04:08:52,Pending,Pending,17351.16,3123.21,0,20474.37
ORD013814,4747,6,13,2024-12-05 13:28:29,Pending,Pending,2817.1,507.08,0,3324.18
ORD013815,1096,14,7,2026-06-12 23:38:35,Shipped,Paid,19199.2,3455.86,0,22655.06
ORD013816,2111,4,19,2026-02-24 22:30:57,Confirmed,Paid,14277.7,2569.99,0,16847.69
ORD013817,4856,17,10,2025-12-29 13:56:52,Cancelled,Refunded,18708.06,3367.45,0,22075.51
ORD013818,1423,20,18,2026-03-31 13:13:33,Shipped,Paid,5810.1,1045.82,0,6855.92
ORD013819,4085,25,1,2025-01-23 16:54:30,Delivered,Paid,17556.67,3160.2,0,20716.87
ORD013820,3336,9,5,2025-09-03 09:48:33,Delivered,Paid,15282,2750.76,0,18032.76
ORD013821,4728,15,11,2024-10-16 02:05:15,Pending,Pending,18644.07,3355.93,0,22000
ORD013822,2242,9,20,2024-10-12 16:12:15,Shipped,Paid,24697.67,4445.58,0,29143.25
ORD013823,1078,4,4,2025-04-06 23:19:42,Delivered,Paid,24513.52,4412.43,0,28925.95
ORD013824,1795,19,7,2026-07-05 00:39:56,Delivered,Paid,23680.38,4262.47,0,27942.85
ORD013825,3464,19,4,2025-05-29 03:44:24,Delivered,Paid,17005.05,3060.91,0,20065.96
ORD013826,2048,3,3,2025-04-02 03:01:54,Confirmed,Paid,2394.46,431,0,2825.46
ORD013827,349,7,19,2025-01-17 05:05:50,Delivered,Paid,19532.83,3515.91,0,23048.74
ORD013828,4698,22,9,2025-06-10 14:42:26,Shipped,Paid,15248.39,2744.71,0,17993.1
ORD013829,3756,19,11,2026-04-23 11:26:12,Confirmed,Paid,13226.73,2380.81,0,15607.54
ORD013830,1388,10,13,2025-03-29 15:18:59,Confirmed,Paid,13265.3,2387.75,0,15653.05
ORD013831,3138,17,10,2026-02-27 12:14:53,Delivered,Paid,9913.46,1784.42,0,11697.88
ORD013832,2712,23,5,2026-04-21 20:37:27,Delivered,Paid,19779.88,3560.38,0,23340.26
ORD013833,4236,22,14,2025-04-07 20:48:20,Delivered,Paid,11203.55,2016.64,0,13220.19
ORD013834,136,1,16,2024-07-15 11:38:30,Delivered,Paid,9820.43,1767.68,0,11588.11
ORD013835,877,4,19,2025-01-02 11:20:25,Delivered,Paid,19730.9,3551.56,0,23282.46
ORD013836,2776,9,4,2026-01-01 11:55:33,Delivered,Paid,4146.45,746.36,0,4892.81
ORD013837,4435,4,12,2026-04-10 07:21:01,Delivered,Paid,17728.75,3191.17,0,20919.92
ORD013838,254,16,20,2026-03-23 23:09:57,Pending,Pending,1715.19,308.73,0,2023.92
ORD013839,3529,4,5,2024-07-13 20:53:48,Cancelled,Failed,18428.62,3317.15,0,21745.77
ORD013840,599,13,4,2025-12-29 00:01:16,Delivered,Paid,4198.64,755.76,0,4954.4
ORD013841,3688,17,7,2025-08-01 06:22:36,Delivered,Paid,1318.63,237.35,0,1555.98
ORD013842,2812,12,3,2025-04-30 09:50:03,Delivered,Paid,18731.3,3371.63,0,22102.93
ORD013843,475,12,15,2025-06-17 19:48:59,Returned,Refunded,2378.61,428.15,0,2806.76
ORD013844,3398,18,3,2026-04-22 08:16:40,Delivered,Paid,13982.35,2516.82,0,16499.17
ORD013845,2682,21,1,2024-09-14 16:36:01,Confirmed,Paid,14034.43,2526.2,0,16560.63
ORD013846,2497,5,18,2025-09-15 03:05:57,Delivered,Paid,7365.7,1325.83,0,8691.53
ORD013847,1938,24,20,2024-10-08 21:16:36,Cancelled,Failed,11388.53,2049.94,0,13438.47
ORD013848,2677,17,6,2025-01-17 14:57:09,Delivered,Paid,18905.47,3402.98,0,22308.45
ORD013849,3661,22,11,2025-05-05 14:32:52,Delivered,Paid,13702.75,2466.49,0,16169.24
ORD013850,3096,11,20,2026-02-25 02:58:16,Cancelled,Failed,15857.97,2854.43,0,18712.4
ORD013851,1196,3,19,2026-03-27 02:47:09,Delivered,Paid,17766.7,3198.01,0,20964.71
ORD013852,3558,11,3,2025-09-27 21:25:17,Delivered,Paid,23433.34,4218,0,27651.34
ORD013853,4967,14,10,2026-02-23 21:51:53,Delivered,Paid,15000.93,2700.17,0,17701.1
ORD013854,1104,18,8,2024-09-08 03:39:21,Confirmed,Paid,22031.69,3965.7,0,25997.39
ORD013855,226,11,13,2026-07-11 10:57:06,Delivered,Paid,9746.38,1754.35,0,11500.73
ORD013856,88,20,17,2026-06-24 19:58:38,Delivered,Paid,8933.87,1608.1,0,10541.97
ORD013857,671,22,12,2024-08-21 09:27:53,Returned,Refunded,20957.45,3772.34,0,24729.79
ORD013858,2334,22,4,2026-04-24 07:48:52,Shipped,Paid,3124.65,562.44,0,3687.09
ORD013859,144,24,7,2025-12-20 14:25:44,Delivered,Paid,13759.36,2476.68,0,16236.04
ORD013860,2474,3,12,2026-02-09 19:37:32,Shipped,Paid,18801.83,3384.33,0,22186.16
ORD013861,4228,9,2,2025-12-22 06:09:03,Delivered,Paid,16009.26,2881.67,0,18890.93
ORD013862,774,19,10,2025-06-25 14:23:42,Delivered,Paid,5928.27,1067.09,0,6995.36
ORD013863,2478,8,8,2026-02-06 19:59:21,Delivered,Paid,11963.47,2153.42,0,14116.89
ORD013864,3342,17,16,2024-08-15 20:29:55,Delivered,Paid,17748.83,3194.79,0,20943.62
ORD013865,1403,19,5,2025-10-20 18:29:03,Pending,Pending,9999.67,1799.94,0,11799.61
ORD013866,3693,13,4,2026-05-07 04:38:39,Delivered,Paid,5582.54,1004.86,0,6587.4
ORD013867,1036,24,10,2024-10-03 17:20:04,Pending,Pending,20358.3,3664.49,0,24022.79
ORD013868,1648,4,19,2025-02-21 10:38:39,Pending,Pending,10178.06,1832.05,0,12010.11
ORD013869,4559,8,1,2024-10-09 11:14:40,Delivered,Paid,10523.41,1894.21,0,12417.62
ORD013870,4283,25,7,2026-01-02 17:57:59,Delivered,Paid,13055.86,2350.05,0,15405.91
ORD013871,1073,3,19,2025-09-12 09:24:41,Pending,Pending,24622.32,4432.02,0,29054.34
ORD013872,4821,1,17,2026-03-08 18:44:17,Delivered,Paid,20377.37,3667.93,0,24045.3
ORD013873,2251,5,11,2025-11-30 01:56:25,Delivered,Paid,19114.29,3440.57,0,22554.86
ORD013874,649,23,1,2025-08-02 11:52:06,Shipped,Paid,18569.35,3342.48,0,21911.83
ORD013875,2059,7,15,2024-10-30 08:37:05,Shipped,Paid,23540.91,4237.36,0,27778.27
ORD013876,2,14,9,2026-04-04 12:04:53,Shipped,Paid,15437.01,2778.66,0,18215.67
ORD013877,4527,2,3,2025-12-10 17:22:27,Delivered,Paid,15983.96,2877.11,0,18861.07
ORD013878,1154,4,6,2024-09-11 22:01:42,Delivered,Paid,556.45,100.16,50,706.61
ORD013879,1403,14,16,2025-03-28 14:06:37,Delivered,Paid,15362.91,2765.32,0,18128.23
ORD013880,1623,4,1,2026-04-23 17:22:02,Delivered,Paid,2757.65,496.38,0,3254.03
ORD013881,1333,4,3,2024-12-14 21:46:11,Delivered,Paid,11693.83,2104.89,0,13798.72
ORD013882,2777,9,8,2026-04-30 07:50:35,Returned,Refunded,6933.6,1248.05,0,8181.65
ORD013883,2762,12,8,2026-07-11 00:52:44,Delivered,Paid,8884.73,1599.25,0,10483.98
ORD013884,3890,5,15,2024-08-29 03:26:08,Delivered,Paid,3572.74,643.09,0,4215.83
ORD013885,4473,4,9,2024-12-19 12:04:52,Cancelled,Failed,14469.41,2604.49,0,17073.9
ORD013886,1447,3,13,2026-06-13 18:48:51,Delivered,Paid,24802.39,4464.43,0,29266.82
ORD013887,1015,2,1,2025-03-19 09:10:15,Delivered,Paid,16374.74,2947.45,0,19322.19
ORD013888,1262,17,18,2024-10-17 14:59:38,Delivered,Paid,16586.83,2985.63,0,19572.46
ORD013889,999,2,20,2026-04-13 11:40:40,Confirmed,Paid,22706.23,4087.12,0,26793.35
ORD013890,2435,17,5,2024-09-18 13:43:42,Delivered,Paid,18084.48,3255.21,0,21339.69
ORD013891,1139,11,9,2024-08-25 13:43:11,Delivered,Paid,17515.71,3152.83,0,20668.54
ORD013892,3170,9,15,2025-08-29 04:04:38,Delivered,Paid,8426.24,1516.72,0,9942.96
ORD013893,1572,25,1,2025-10-16 03:11:53,Pending,Pending,10633.01,1913.94,0,12546.95
ORD013894,1365,12,19,2024-12-07 22:02:01,Shipped,Paid,14357.08,2584.27,0,16941.35
ORD013895,3014,25,10,2025-03-29 08:08:44,Delivered,Paid,21590.5,3886.29,0,25476.79
ORD013896,1641,22,10,2026-04-18 05:16:05,Cancelled,Failed,21801.78,3924.32,0,25726.1
ORD013897,1997,23,20,2026-06-09 04:40:13,Shipped,Paid,5380.81,968.55,0,6349.36
ORD013898,4310,17,7,2024-11-17 21:35:10,Shipped,Paid,12021.9,2163.94,0,14185.84
ORD013899,992,11,5,2024-11-02 19:51:19,Confirmed,Paid,21858.15,3934.47,0,25792.62
ORD013900,4466,15,10,2025-02-01 18:26:50,Pending,Pending,5991.51,1078.47,0,7069.98
ORD013901,1530,9,2,2025-09-23 13:10:44,Pending,Pending,20003.81,3600.69,0,23604.5
ORD013902,11,1,3,2025-02-20 09:42:17,Delivered,Paid,3643.95,655.91,0,4299.86
ORD013903,1523,5,13,2026-01-31 15:28:54,Delivered,Paid,15666.28,2819.93,0,18486.21
ORD013904,1873,13,19,2024-12-19 08:01:47,Pending,Pending,19987.8,3597.8,0,23585.6
ORD013905,3112,11,15,2025-09-05 09:46:12,Delivered,Paid,21569.8,3882.56,0,25452.36
ORD013906,1071,15,5,2026-04-16 21:47:55,Delivered,Paid,7305.61,1315.01,0,8620.62
ORD013907,893,16,14,2026-01-21 22:15:29,Delivered,Paid,3959.35,712.68,0,4672.03
ORD013908,1249,9,6,2025-08-08 06:29:13,Confirmed,Paid,2951.84,531.33,0,3483.17
ORD013909,1491,2,3,2025-08-01 22:39:52,Confirmed,Paid,9363.18,1685.37,0,11048.55
ORD013910,2938,17,13,2026-06-13 02:06:05,Delivered,Paid,6522.44,1174.04,0,7696.48
ORD013911,1501,8,2,2024-10-02 16:31:29,Delivered,Paid,20181.94,3632.75,0,23814.69
ORD013912,2516,8,18,2025-08-11 06:42:22,Shipped,Paid,7350.2,1323.04,0,8673.24
ORD013913,3736,7,19,2025-09-01 22:57:22,Confirmed,Paid,14349.58,2582.92,0,16932.5
ORD013914,2548,21,17,2024-08-06 02:38:21,Confirmed,Paid,9958.21,1792.48,0,11750.69
ORD013915,4771,22,18,2024-07-17 09:16:48,Delivered,Paid,13980.72,2516.53,0,16497.25
ORD013916,3567,20,3,2026-01-15 22:12:31,Delivered,Paid,5021.72,903.91,0,5925.63
ORD013917,2439,16,11,2024-10-21 14:45:54,Delivered,Paid,14744.35,2653.98,0,17398.33
ORD013918,4132,24,17,2024-07-13 11:46:40,Pending,Pending,18947.98,3410.64,0,22358.62
ORD013919,1336,20,4,2025-04-06 06:36:23,Confirmed,Paid,21864.85,3935.67,0,25800.52
ORD013920,3086,18,17,2026-02-19 16:40:59,Pending,Pending,11231.12,2021.6,0,13252.72
ORD013921,4544,5,18,2026-02-04 15:38:52,Delivered,Paid,18552.25,3339.4,0,21891.65
ORD013922,1087,19,14,2026-06-08 04:17:43,Delivered,Paid,18241.97,3283.55,0,21525.52
ORD013923,2405,2,11,2025-02-14 16:14:32,Cancelled,Refunded,20178.72,3632.17,0,23810.89
ORD013924,385,10,1,2025-12-12 09:59:22,Shipped,Paid,16414.79,2954.66,0,19369.45
ORD013925,2573,4,12,2025-11-07 19:14:47,Delivered,Paid,11101.04,1998.19,0,13099.23
ORD013926,2245,3,7,2024-08-05 21:51:55,Shipped,Paid,2925.7,526.63,0,3452.33
ORD013927,932,19,1,2025-11-29 02:39:31,Delivered,Paid,13236.45,2382.56,0,15619.01
ORD013928,1177,19,4,2024-09-10 10:07:26,Confirmed,Paid,2781.06,500.59,0,3281.65
ORD013929,2404,15,14,2026-06-30 05:25:31,Confirmed,Paid,23068.55,4152.34,0,27220.89
ORD013930,3508,20,2,2025-07-14 12:39:34,Delivered,Paid,12785.84,2301.45,0,15087.29
ORD013931,175,8,19,2025-02-08 09:03:05,Delivered,Paid,8872.82,1597.11,0,10469.93
ORD013932,4459,24,9,2025-04-26 05:45:20,Delivered,Paid,9936.81,1788.63,0,11725.44
ORD013933,4779,11,15,2025-11-06 14:18:35,Confirmed,Paid,21659.57,3898.72,0,25558.29
ORD013934,2883,8,4,2024-11-03 07:34:34,Delivered,Paid,3446.94,620.45,0,4067.39
ORD013935,536,18,7,2025-03-11 00:15:56,Delivered,Paid,7763.51,1397.43,0,9160.94
ORD013936,742,24,2,2024-11-21 10:54:38,Delivered,Paid,8658.55,1558.54,0,10217.09
ORD013937,237,24,15,2026-05-20 19:21:21,Shipped,Paid,22623.8,4072.28,0,26696.08
ORD013938,740,25,7,2024-11-24 09:41:08,Delivered,Paid,8527.6,1534.97,0,10062.57
ORD013939,2444,1,19,2025-04-27 12:17:15,Shipped,Paid,11669.73,2100.55,0,13770.28
ORD013940,3600,8,3,2024-12-31 10:27:21,Delivered,Paid,17387.16,3129.69,0,20516.85
ORD013941,608,21,6,2025-08-23 23:45:15,Pending,Pending,4896.32,881.34,0,5777.66
ORD013942,175,9,3,2026-02-13 16:10:45,Delivered,Paid,2654.82,477.87,0,3132.69
ORD013943,922,25,11,2025-02-26 23:20:59,Cancelled,Refunded,21626.91,3892.84,0,25519.75
ORD013944,2728,4,18,2024-09-30 12:28:52,Cancelled,Refunded,23059.58,4150.72,0,27210.3
ORD013945,628,22,11,2024-10-23 05:50:04,Confirmed,Paid,16490.8,2968.34,0,19459.14
ORD013946,3975,14,19,2024-09-12 15:59:07,Delivered,Paid,16612.28,2990.21,0,19602.49
ORD013947,1721,19,19,2026-04-07 20:42:40,Delivered,Paid,4761.22,857.02,0,5618.24
ORD013948,1855,21,11,2025-10-22 02:04:39,Delivered,Paid,8837.04,1590.67,0,10427.71
ORD013949,825,5,8,2025-01-04 17:03:35,Pending,Pending,15233.9,2742.1,0,17976
ORD013950,2666,20,6,2025-05-11 23:49:55,Cancelled,Refunded,5213.02,938.34,0,6151.36
ORD013951,1738,8,16,2025-09-27 10:45:19,Delivered,Paid,23635.08,4254.31,0,27889.39
ORD013952,780,14,20,2025-03-06 16:05:06,Delivered,Paid,1950.15,351.03,0,2301.18
